Name,Active,MCS
7BR_42,7BR,0.238
7BR_43,7BR,0.263
7BR_44,7BR,0.263
7BR_45,7BR,0.406
7BR_46,7BR,0.353
7BR_47,7BR,0.282
7BR_48,7BR,0.429
7BR_49,7BR,0.514
7BR_50,7BR,0.231
7E7_1,7E7,0.385
7E7_2,7E7,0.367
7E7_3,7E7,0.286
7E7_4,7E7,0.281
7E7_5,7E7,0.243
7E7_6,7E7,0.355
7E7_7,7E7,0.258
7E7_8,7E7,0.297
7E7_9,7E7,0.263
7E7_10,7E7,0.243
7E7_11,7E7,0.257
7E7_12,7E7,0.333
7E7_13,7E7,0.452
7E7_14,7E7,0.243
7E7_15,7E7,0.243
7E7_16,7E7,0.294
7E7_17,7E7,0.333
7E7_18,7E7,0.364
7E7_19,7E7,0.237
7E7_20,7E7,0.382
7E7_21,7E7,0.455
7E7_22,7E7,0.52
7E7_23,7E7,0.257
7E7_24,7E7,0.4
7E7_25,7E7,0.314
7E7_26,7E7,0.278
7E7_27,7E7,0.297
7E7_28,7E7,0.323
7E7_29,7E7,0.216
7E7_30,7E7,0.314
7E7_31,7E7,0.237
7E7_32,7E7,0.256
7E7_33,7E7,0.467
7E7_34,7E7,0.263
7E7_35,7E7,0.306
7E7_36,7E7,0.412
7E7_37,7E7,0.263
7E7_38,7E7,0.333
7E7_39,7E7,0.303
7E7_40,7E7,0.382
7E7_41,7E7,0.257
7E7_42,7E7,0.25
7E7_43,7E7,0.294
7E7_44,7E7,0.303
7E7_45,7E7,0.273
7E7_46,7E7,0.452
7E7_47,7E7,0.286
7E7_48,7E7,0.286
7E7_49,7E7,0.5
7E7_50,7E7,0.294
7FC_1,7FC,0.219
7FC_2,7FC,0.167
7FC_3,7FC,0.379
7FC_4,7FC,0.654
7FC_5,7FC,0.281
7FC_6,7FC,0.2
7FC_7,7FC,0.212
7FC_8,7FC,0.139
7FC_9,7FC,0.387
7FC_10,7FC,0.407
7FC_11,7FC,0.281
7FC_12,7FC,0.194
7FC_13,7FC,0.27
7FC_14,7FC,0.333
7FC_15,7FC,0.294
7FC_16,7FC,0.567
7FC_17,7FC,0.167
7FC_18,7FC,0.167
7FC_19,7FC,0.5
7FC_20,7FC,0.394
7FC_21,7FC,0.189
7FC_22,7FC,0.167
7FC_23,7FC,0.25
7FC_24,7FC,0.188
7FC_25,7FC,0.182
7FC_26,7FC,0.519
7FC_27,7FC,0.231
7FC_28,7FC,0.243
7FC_29,7FC,0.188
7FC_30,7FC,0.158
7FC_31,7FC,0.229
7FC_32,7FC,0.297
7FC_33,7FC,0.179
7FC_34,7FC,0.2
7FC_35,7FC,0.382
7FC_36,7FC,0.364
7FC_37,7FC,0.176
7FC_38,7FC,0.323
7FC_39,7FC,0.205
7FC_40,7FC,0.184
7FC_41,7FC,0.095
7FC_42,7FC,0.189
7FC_43,7FC,0.441
7FC_44,7FC,0.286
7FC_45,7FC,0.31
7FC_46,7FC,0.481
7FC_47,7FC,0.242
7FC_48,7FC,0.176
7FC_49,7FC,0.278
7FC_50,7FC,0.176
7FX_1,7FX,0.556
7FX_2,7FX,0.414
7FX_3,7FX,0.593
7FX_4,7FX,0.364
7FX_5,7FX,0.5
7FX_6,7FX,0.44
7FX_7,7FX,0.519
7FX_8,7FX,0.536
7FX_9,7FX,0.548
7FX_10,7FX,0.516
7FX_11,7FX,0.27
7FX_12,7FX,0.189
7FX_13,7FX,0.25
7FX_14,7FX,0.533
7FX_15,7FX,0.571
7FX_16,7FX,0.382
7FX_17,7FX,0.406
7FX_18,7FX,0.394
7FX_19,7FX,0.333
7FX_20,7FX,0.419
7FX_21,7FX,0.25
7FX_22,7FX,0.371
7FX_23,7FX,0.586
7FX_24,7FX,0.324
7FX_25,7FX,0.424
7FX_26,7FX,0.194
7FX_27,7FX,0.433
7FX_28,7FX,0.314
7FX_29,7FX,0.294
7FX_30,7FX,0.5
7FX_31,7FX,0.344
7FX_32,7FX,0.333
7FX_33,7FX,0.258
7FX_34,7FX,0.263
7FX_35,7FX,0.419
7FX_36,7FX,0.5
7FX_37,7FX,0.27
7FX_38,7FX,0.324
7FX_39,7FX,0.375
7FX_40,7FX,0.406
7FX_41,7FX,0.216
7FX_42,7FX,0.361
7FX_43,7FX,0.222
7FX_44,7FX,0.5
7FX_45,7FX,0.324
7FX_46,7FX,0.278
7FX_47,7FX,0.483
7FX_48,7FX,0.371
7FX_49,7FX,0.419
7FX_50,7FX,0.394
NU6_1,NU6,0.231
NU6_2,NU6,0.237
NU6_3,NU6,0.342
NU6_4,NU6,0.333
NU6_5,NU6,0.282
NU6_6,NU6,0.243
NU6_7,NU6,0.194
NU6_8,NU6,0.5
NU6_9,NU6,0.167
NU6_10,NU6,0.214
NU6_11,NU6,0.256
NU6_12,NU6,0.286
NU6_13,NU6,0.22
NU6_14,NU6,0.394
NU6_15,NU6,0.5
NU6_16,NU6,0.297
NU6_17,NU6,0.351
NU6_18,NU6,0.237
NU6_19,NU6,0.214
NU6_20,NU6,0.214
NU6_21,NU6,0.342
NU6_22,NU6,0.342
NU6_23,NU6,0.209
NU6_24,NU6,0.19
NU6_25,NU6,0.238
NU6_26,NU6,0.19
NU6_27,NU6,0.4
NU6_28,NU6,0.205
NU6_29,NU6,0.325
NU6_30,NU6,0.359
NU6_31,NU6,0.231
NU6_32,NU6,0.25
NU6_33,NU6,0.395
NU6_34,NU6,0.282
NU6_35,NU6,0.351
NU6_36,NU6,0.263
NU6_37,NU6,0.297
NU6_38,NU6,0.333
NU6_39,NU6,0.214
NU6_40,NU6,0.314
NU6_41,NU6,0.457
NU6_42,NU6,0.256
NU6_43,NU6,0.244
NU6_44,NU6,0.256
NU6_45,NU6,0.351
NU6_46,NU6,0.19
NU6_47,NU6,0.214
NU6_48,NU6,0.325
NU6_49,NU6,0.205
NU6_50,NU6,0.471
7GG_1,7GG,0.385
7GG_2,7GG,0.258
7GG_3,7GG,0.48
7GG_4,7GG,0.276
7GG_5,7GG,0.194
7GG_6,7GG,0.462
7GG_7,7GG,0.233
7GG_8,7GG,0.229
7GG_9,7GG,0.25
7GG_10,7GG,0.211
7GG_11,7GG,0.2
7GG_12,7GG,0.205
7GG_13,7GG,0.2
7GG_14,7GG,0.235
7GG_15,7GG,0.242
7GG_16,7GG,0.276
7GG_17,7GG,0.583
7GG_18,7GG,0.229
7GG_19,7GG,0.423
7GG_20,7GG,0.414
7GG_21,7GG,0.242
7GG_22,7GG,0.222
7GG_23,7GG,0.205
7GG_24,7GG,0.211
7GG_25,7GG,0.387
7GG_26,7GG,0.387
7GG_27,7GG,0.258
7GG_28,7GG,0.229
7GG_29,7GG,0.235
7GG_30,7GG,0.423
7GG_31,7GG,0.429
7GG_32,7GG,0.242
7GG_33,7GG,0.158
7GG_34,7GG,0.237
7GG_35,7GG,0.371
7GG_36,7GG,0.229
7GG_37,7GG,0.516
7GG_38,7GG,0.2
7GG_39,7GG,0.179
7GG_40,7GG,0.205
7GG_41,7GG,0.2
7GG_42,7GG,0.211
7GG_43,7GG,0.2
7GG_44,7GG,0.222
7GG_45,7GG,0.278
7GG_46,7GG,0.216
7GG_47,7GG,0.15
7GG_48,7GG,0.222
7GG_49,7GG,0.229
7GG_50,7GG,0.205
UGI_1,UGI,0.293
UGI_2,UGI,0.316
UGI_3,UGI,0.606
UGI_4,UGI,0.333
UGI_5,UGI,0.371
UGI_6,UGI,0.278
UGI_7,UGI,0.214
UGI_8,UGI,0.214
UGI_9,UGI,0.205
UGI_10,UGI,0.27
UGI_11,UGI,0.209
UGI_12,UGI,0.268
UGI_13,UGI,0.214
UGI_14,UGI,0.486
UGI_15,UGI,0.175
UGI_16,UGI,0.19
UGI_17,UGI,0.424
UGI_18,UGI,0.316
UGI_19,UGI,0.256
UGI_20,UGI,0.233
UGI_21,UGI,0.238
UGI_22,UGI,0.333
UGI_23,UGI,0.211
UGI_24,UGI,0.263
UGI_25,UGI,0.268
UGI_26,UGI,0.182
UGI_27,UGI,0.316
UGI_28,UGI,0.3
UGI_29,UGI,0.209
UGI_30,UGI,0.333
UGI_31,UGI,0.324
UGI_32,UGI,0.282
UGI_33,UGI,0.342
UGI_34,UGI,0.171
UGI_35,UGI,0.308
UGI_36,UGI,0.256
UGI_37,UGI,0.308
UGI_38,UGI,0.412
UGI_39,UGI,0.209
UGI_40,UGI,0.156
UGI_41,UGI,0.238
UGI_42,UGI,0.22
UGI_43,UGI,0.308
UGI_44,UGI,0.244
UGI_45,UGI,0.262
UGI_46,UGI,0.268
UGI_47,UGI,0.289
UGI_48,UGI,0.441
UGI_49,UGI,0.351
UGI_50,UGI,0.205
918_1,918,0.364
918_2,918,0.389
918_3,918,0.368
918_4,918,0.293
918_5,918,0.205
918_6,918,0.378
918_7,918,0.209
918_8,918,0.214
918_9,918,0.244
918_10,918,0.256
918_11,918,0.325
918_12,918,0.317
918_13,918,0.469
918_14,918,0.317
918_15,918,0.4
918_16,918,0.444
918_17,918,0.244
918_18,918,0.3
918_19,918,0.231
918_20,918,0.268
918_21,918,0.231
918_22,918,0.385
918_23,918,0.316
918_24,918,0.156
918_25,918,0.368
918_26,918,0.308
918_27,918,0.244
918_28,918,0.25
918_29,918,0.417
918_30,918,0.159
918_31,918,0.25
918_32,918,0.429
918_33,918,0.325
918_34,918,0.225
918_35,918,0.225
918_36,918,0.268
918_37,918,0.421
918_38,918,0.286
918_39,918,0.163
918_40,918,0.417
918_41,918,0.211
918_42,918,0.15
918_43,918,0.316
918_44,918,0.293
918_45,918,0.308
918_46,918,0.2
918_47,918,0.316
918_48,918,0.324
918_49,918,0.3
918_50,918,0.324
O54_1,O54,0.294
O54_2,O54,0.303
O54_3,O54,0.679
O54_4,O54,0.211
O54_5,O54,0.387
O54_6,O54,0.3
O54_7,O54,0.189
O54_8,O54,0.189
O54_9,O54,0.462
O54_10,O54,0.515
O54_11,O54,0.27
O54_12,O54,0.613
O54_13,O54,0.229
O54_14,O54,0.556
O54_15,O54,0.5
O54_16,O54,0.243
O54_17,O54,0.64
O54_18,O54,0.6
O54_19,O54,0.353
O54_20,O54,0.371
O54_21,O54,0.195
O54_22,O54,0.371
O54_23,O54,0.344
O54_24,O54,0.27
O54_25,O54,0.316
O54_26,O54,0.438
O54_27,O54,0.333
O54_28,O54,0.394
O54_29,O54,0.278
O54_30,O54,0.343
O54_31,O54,0.263
O54_32,O54,0.324
O54_33,O54,0.361
O54_34,O54,0.581
O54_35,O54,0.294
O54_36,O54,0.27
O54_37,O54,0.237
O54_38,O54,0.394
O54_39,O54,0.297
O54_40,O54,0.556
O54_41,O54,0.189
O54_42,O54,0.406
O54_43,O54,0.256
O54_44,O54,0.515
O54_45,O54,0.633
O54_46,O54,0.441
O54_47,O54,0.371
O54_48,O54,0.306
O54_49,O54,0.231
O54_50,O54,0.314
G3Z_1,G3Z,0.515
G3Z_2,G3Z,0.268
G3Z_3,G3Z,0.275
G3Z_4,G3Z,0.382
G3Z_5,G3Z,0.516
G3Z_6,G3Z,0.677
G3Z_7,G3Z,0.325
G3Z_8,G3Z,0.353
G3Z_9,G3Z,0.421
G3Z_10,G3Z,0.359
G3Z_11,G3Z,0.282
G3Z_12,G3Z,0.417
G3Z_13,G3Z,0.209
G3Z_14,G3Z,0.297
G3Z_15,G3Z,0.471
G3Z_16,G3Z,0.341
G3Z_17,G3Z,0.5
G3Z_18,G3Z,0.342
G3Z_19,G3Z,0.317
G3Z_20,G3Z,0.238
G3Z_21,G3Z,0.15
G3Z_22,G3Z,0.333
G3Z_23,G3Z,0.2
G3Z_24,G3Z,0.35
G3Z_25,G3Z,0.394
G3Z_26,G3Z,0.444
G3Z_27,G3Z,0.4
G3Z_28,G3Z,0.297
G3Z_29,G3Z,0.19
G3Z_30,G3Z,0.359
G3Z_31,G3Z,0.238
G3Z_32,G3Z,0.375
G3Z_33,G3Z,0.325
G3Z_34,G3Z,0.275
G3Z_35,G3Z,0.314
G3Z_36,G3Z,0.233
G3Z_37,G3Z,0.385
G3Z_38,G3Z,0.341
G3Z_39,G3Z,0.417
G3Z_40,G3Z,0.444
G3Z_41,G3Z,0.395
G3Z_42,G3Z,0.429
G3Z_43,G3Z,0.167
G3Z_44,G3Z,0.5
G3Z_45,G3Z,0.325
G3Z_46,G3Z,0.5
G3Z_47,G3Z,0.186
G3Z_48,G3Z,0.308
G3Z_49,G3Z,0.471
G3Z_50,G3Z,0.429
4IH_1,4IH,0.259
4IH_2,4IH,0.406
4IH_3,4IH,0.345
4IH_4,4IH,0.171
4IH_5,4IH,0.267
4IH_6,4IH,0.263
4IH_7,4IH,0.577
4IH_8,4IH,0.448
4IH_9,4IH,0.519
4IH_10,4IH,0.429
4IH_11,4IH,0.333
4IH_12,4IH,0.27
4IH_13,4IH,0.516
4IH_14,4IH,0.312
4IH_15,4IH,0.353
4IH_16,4IH,0.323
4IH_17,4IH,0.29
4IH_18,4IH,0.361
4IH_19,4IH,0.367
4IH_20,4IH,0.235
4IH_21,4IH,0.324
4IH_22,4IH,0.353
4IH_23,4IH,0.235
4IH_24,4IH,0.312
4IH_25,4IH,0.297
4IH_26,4IH,0.297
4IH_27,4IH,0.343
4IH_28,4IH,0.176
4IH_29,4IH,0.519
4IH_30,4IH,0.375
4IH_31,4IH,0.175
4IH_32,4IH,0.412
4IH_33,4IH,0.344
4IH_34,4IH,0.211
4IH_35,4IH,0.25
4IH_36,4IH,0.263
4IH_37,4IH,0.294
4IH_38,4IH,0.323
4IH_39,4IH,0.263
4IH_40,4IH,0.278
4IH_41,4IH,0.263
4IH_42,4IH,0.242
4IH_43,4IH,0.448
4IH_44,4IH,0.237
4IH_45,4IH,0.394
4IH_46,4IH,0.414
4IH_47,4IH,0.237
4IH_48,4IH,0.364
4IH_49,4IH,0.375
4IH_50,4IH,0.464
KXZ_1,KXZ,0.282
KXZ_2,KXZ,0.312
KXZ_3,KXZ,0.231
KXZ_4,KXZ,0.316
KXZ_5,KXZ,0.225
KXZ_6,KXZ,0.225
KXZ_7,KXZ,0.222
KXZ_8,KXZ,0.417
KXZ_9,KXZ,0.27
KXZ_10,KXZ,0.19
KXZ_11,KXZ,0.171
KXZ_12,KXZ,0.216
KXZ_13,KXZ,0.289
KXZ_14,KXZ,0.5
KXZ_15,KXZ,0.225
KXZ_16,KXZ,0.375
KXZ_17,KXZ,0.429
KXZ_18,KXZ,0.417
KXZ_19,KXZ,0.343
KXZ_20,KXZ,0.22
KXZ_21,KXZ,0.333
KXZ_22,KXZ,0.263
KXZ_23,KXZ,0.4
KXZ_24,KXZ,0.324
KXZ_25,KXZ,0.324
KXZ_26,KXZ,0.364
KXZ_27,KXZ,0.353
KXZ_28,KXZ,0.256
KXZ_29,KXZ,0.342
KXZ_30,KXZ,0.237
KXZ_31,KXZ,0.2
KXZ_32,KXZ,0.4
KXZ_33,KXZ,0.316
KXZ_34,KXZ,0.353
KXZ_35,KXZ,0.286
KXZ_36,KXZ,0.179
KXZ_37,KXZ,0.297
KXZ_38,KXZ,0.441
KXZ_39,KXZ,0.382
KXZ_40,KXZ,0.22
KXZ_41,KXZ,0.2
KXZ_42,KXZ,0.516
KXZ_43,KXZ,0.289
KXZ_44,KXZ,0.324
KXZ_45,KXZ,0.441
KXZ_46,KXZ,0.441
KXZ_47,KXZ,0.263
KXZ_48,KXZ,0.316
KXZ_49,KXZ,0.343
KXZ_50,KXZ,0.412
GH4_1,GH4,0.214
GH4_2,GH4,0.3
GH4_3,GH4,0.325
GH4_4,GH4,0.286
GH4_5,GH4,0.302
GH4_6,GH4,0.182
GH4_7,GH4,0.238
GH4_8,GH4,0.371
GH4_9,GH4,0.308
GH4_10,GH4,0.205
GH4_11,GH4,0.405
GH4_12,GH4,0.186
GH4_13,GH4,0.268
GH4_14,GH4,0.238
GH4_15,GH4,0.244
GH4_16,GH4,0.3
GH4_17,GH4,0.395
GH4_18,GH4,0.156
GH4_19,GH4,0.22
GH4_20,GH4,0.317
GH4_21,GH4,0.214
GH4_22,GH4,0.286
GH4_23,GH4,0.282
GH4_24,GH4,0.325
GH4_25,GH4,0.268
GH4_26,GH4,0.205
GH4_27,GH4,0.214
GH4_28,GH4,0.325
GH4_29,GH4,0.233
GH4_30,GH4,0.293
GH4_31,GH4,0.325
GH4_32,GH4,0.317
GH4_33,GH4,0.233
GH4_34,GH4,0.351
GH4_35,GH4,0.227
GH4_36,GH4,0.3
GH4_37,GH4,0.317
GH4_38,GH4,0.3
GH4_39,GH4,0.359
GH4_40,GH4,0.375
GH4_41,GH4,0.333
GH4_42,GH4,0.275
GH4_43,GH4,0.214
GH4_44,GH4,0.222
GH4_45,GH4,0.214
GH4_46,GH4,0.368
GH4_47,GH4,0.368
GH4_48,GH4,0.341
GH4_49,GH4,0.41
GH4_50,GH4,0.341
S26_1,S26,0.333
S26_2,S26,0.412
S26_3,S26,0.562
S26_4,S26,0.195
S26_5,S26,0.594
S26_6,S26,0.351
S26_7,S26,0.342
S26_8,S26,0.262
S26_9,S26,0.222
S26_10,S26,0.359
S26_11,S26,0.256
S26_12,S26,0.256
S26_13,S26,0.389
S26_14,S26,0.243
S26_15,S26,0.214
S26_16,S26,0.238
S26_17,S26,0.22
S26_18,S26,0.237
S26_19,S26,0.378
S26_20,S26,0.351
S26_21,S26,0.417
S26_22,S26,0.268
S26_23,S26,0.22
S26_24,S26,0.233
S26_25,S26,0.3
S26_26,S26,0.275
S26_27,S26,0.4
S26_28,S26,0.262
S26_29,S26,0.417
S26_30,S26,0.293
S26_31,S26,0.316
S26_32,S26,0.231
S26_33,S26,0.244
S26_34,S26,0.231
S26_35,S26,0.256
S26_36,S26,0.378
S26_37,S26,0.289
S26_38,S26,0.444
S26_39,S26,0.238
S26_40,S26,0.2
S26_41,S26,0.282
S26_42,S26,0.4
S26_43,S26,0.275
S26_44,S26,0.275
S26_45,S26,0.275
S26_46,S26,0.424
S26_47,S26,0.237
S26_48,S26,0.214
S26_49,S26,0.238
S26_50,S26,0.22
QJS_1,QJS,0.303
QJS_2,QJS,0.324
QJS_3,QJS,0.643
QJS_4,QJS,0.2
QJS_5,QJS,0.296
QJS_6,QJS,0.194
QJS_7,QJS,0.312
QJS_8,QJS,0.361
QJS_9,QJS,0.333
QJS_10,QJS,0.342
QJS_11,QJS,0.407
QJS_12,QJS,0.281
QJS_13,QJS,0.205
QJS_14,QJS,0.211
QJS_15,QJS,0.25
QJS_16,QJS,0.206
QJS_17,QJS,0.286
QJS_18,QJS,0.333
QJS_19,QJS,0.29
QJS_20,QJS,0.312
QJS_21,QJS,0.562
QJS_22,QJS,0.333
QJS_23,QJS,0.342
QJS_24,QJS,0.613
QJS_25,QJS,0.216
QJS_26,QJS,0.297
QJS_27,QJS,0.531
QJS_28,QJS,0.306
QJS_29,QJS,0.412
QJS_30,QJS,0.375
QJS_31,QJS,0.5
QJS_32,QJS,0.25
QJS_33,QJS,0.414
QJS_34,QJS,0.205
QJS_35,QJS,0.184
QJS_36,QJS,0.286
QJS_37,QJS,0.263
QJS_38,QJS,0.393
QJS_39,QJS,0.4
QJS_40,QJS,0.147
QJS_41,QJS,0.643
QJS_42,QJS,0.355
QJS_43,QJS,0.211
QJS_44,QJS,0.448
QJS_45,QJS,0.361
QJS_46,QJS,0.455
QJS_47,QJS,0.237
QJS_48,QJS,0.211
QJS_49,QJS,0.297
QJS_50,QJS,0.243
HYT_1,HYT,0.188
HYT_2,HYT,0.333
HYT_3,HYT,0.194
HYT_4,HYT,0.184
HYT_5,HYT,0.316
HYT_6,HYT,0.2
HYT_7,HYT,0.394
HYT_8,HYT,0.184
HYT_9,HYT,0.171
HYT_10,HYT,0.344
HYT_11,HYT,0.216
HYT_12,HYT,0.243
HYT_13,HYT,0.22
HYT_14,HYT,0.382
HYT_15,HYT,0.324
HYT_16,HYT,0.303
HYT_17,HYT,0.333
HYT_18,HYT,0.438
HYT_19,HYT,0.351
HYT_20,HYT,0.282
HYT_21,HYT,0.237
HYT_22,HYT,0.195
HYT_23,HYT,0.5
HYT_24,HYT,0.382
HYT_25,HYT,0.424
HYT_26,HYT,0.333
HYT_27,HYT,0.211
HYT_28,HYT,0.375
HYT_29,HYT,0.333
HYT_30,HYT,0.361
HYT_31,HYT,0.406
HYT_32,HYT,0.273
HYT_33,HYT,0.333
HYT_34,HYT,0.375
HYT_35,HYT,0.342
HYT_36,HYT,0.231
HYT_37,HYT,0.457
HYT_38,HYT,0.225
HYT_39,HYT,0.25
HYT_40,HYT,0.364
HYT_41,HYT,0.371
HYT_42,HYT,0.25
HYT_43,HYT,0.179
HYT_44,HYT,0.306
HYT_45,HYT,0.361
HYT_46,HYT,0.324
HYT_47,HYT,0.297
HYT_48,HYT,0.211
HYT_49,HYT,0.275
HYT_50,HYT,0.316
Y9B_1,Y9B,0.333
Y9B_2,Y9B,0.375
Y9B_3,Y9B,0.515
Y9B_4,Y9B,0.4
Y9B_5,Y9B,0.273
Y9B_6,Y9B,0.125
Y9B_7,Y9B,0.4
Y9B_8,Y9B,0.4
Y9B_9,Y9B,0.263
Y9B_10,Y9B,0.387
Y9B_11,Y9B,0.382
Y9B_12,Y9B,0.27
Y9B_13,Y9B,0.235
Y9B_14,Y9B,0.194
Y9B_15,Y9B,0.371
Y9B_16,Y9B,0.333
Y9B_17,Y9B,0.371
Y9B_18,Y9B,0.333
Y9B_19,Y9B,0.387
Y9B_20,Y9B,0.342
Y9B_21,Y9B,0.552
Y9B_22,Y9B,0.237
Y9B_23,Y9B,0.324
Y9B_24,Y9B,0.25
Y9B_25,Y9B,0.389
Y9B_26,Y9B,0.351
Y9B_27,Y9B,0.231
Y9B_28,Y9B,0.351
Y9B_29,Y9B,0.378
Y9B_30,Y9B,0.342
Y9B_31,Y9B,0.353
Y9B_32,Y9B,0.452
Y9B_33,Y9B,0.324
Y9B_34,Y9B,0.278
Y9B_35,Y9B,0.333
Y9B_36,Y9B,0.211
Y9B_37,Y9B,0.343
Y9B_38,Y9B,0.429
Y9B_39,Y9B,0.324
Y9B_40,Y9B,0.4
Y9B_41,Y9B,0.222
Y9B_42,Y9B,0.333
Y9B_43,Y9B,0.231
Y9B_44,Y9B,0.244
Y9B_45,Y9B,0.324
Y9B_46,Y9B,0.297
Y9B_47,Y9B,0.306
Y9B_48,Y9B,0.361
Y9B_49,Y9B,0.406
Y9B_50,Y9B,0.371
TJ3_1,TJ3,0.194
TJ3_2,TJ3,0.412
TJ3_3,TJ3,0.375
TJ3_4,TJ3,0.256
TJ3_5,TJ3,0.25
TJ3_6,TJ3,0.312
TJ3_7,TJ3,0.256
TJ3_8,TJ3,0.179
TJ3_9,TJ3,0.375
TJ3_10,TJ3,0.412
TJ3_11,TJ3,0.342
TJ3_12,TJ3,0.231
TJ3_13,TJ3,0.243
TJ3_14,TJ3,0.448
TJ3_15,TJ3,0.216
TJ3_16,TJ3,0.364
TJ3_17,TJ3,0.433
TJ3_18,TJ3,0.438
TJ3_19,TJ3,0.382
TJ3_20,TJ3,0.324
TJ3_21,TJ3,0.211
TJ3_22,TJ3,0.324
TJ3_23,TJ3,0.452
TJ3_24,TJ3,0.195
TJ3_25,TJ3,0.394
TJ3_26,TJ3,0.294
TJ3_27,TJ3,0.389
TJ3_28,TJ3,0.4
TJ3_29,TJ3,0.643
TJ3_30,TJ3,0.353
TJ3_31,TJ3,0.25
TJ3_32,TJ3,0.216
TJ3_33,TJ3,0.231
TJ3_34,TJ3,0.306
TJ3_35,TJ3,0.353
TJ3_36,TJ3,0.306
TJ3_37,TJ3,0.195
TJ3_38,TJ3,0.216
TJ3_39,TJ3,0.308
TJ3_40,TJ3,0.704
TJ3_41,TJ3,0.237
TJ3_42,TJ3,0.314
TJ3_43,TJ3,0.424
TJ3_44,TJ3,0.256
TJ3_45,TJ3,0.256
TJ3_46,TJ3,0.297
TJ3_47,TJ3,0.324
TJ3_48,TJ3,0.282
TJ3_49,TJ3,0.353
TJ3_50,TJ3,0.314
K3T_1,K3T,0.292
K3T_2,K3T,0.387
K3T_3,K3T,0.458
K3T_4,K3T,0.414
K3T_5,K3T,0.5
K3T_6,K3T,0.229
K3T_7,K3T,0.143
K3T_8,K3T,0.31
K3T_9,K3T,0.393
K3T_10,K3T,0.25
K3T_11,K3T,0.25
K3T_12,K3T,0.273
K3T_13,K3T,0.375
K3T_14,K3T,0.355
K3T_15,K3T,0.379
K3T_16,K3T,0.222
K3T_17,K3T,0.265
K3T_18,K3T,0.194
K3T_19,K3T,0.367
K3T_20,K3T,0.303
K3T_21,K3T,0.267
K3T_22,K3T,0.448
K3T_23,K3T,0.379
K3T_24,K3T,0.323
K3T_25,K3T,0.222
K3T_26,K3T,0.312
K3T_27,K3T,0.345
K3T_28,K3T,0.323
K3T_29,K3T,0.235
K3T_30,K3T,0.229
K3T_31,K3T,0.367
K3T_32,K3T,0.379
K3T_33,K3T,0.303
K3T_34,K3T,0.333
K3T_35,K3T,0.294
K3T_36,K3T,0.333
K3T_37,K3T,0.387
K3T_38,K3T,0.296
K3T_39,K3T,0.29
K3T_40,K3T,0.414
K3T_41,K3T,0.312
K3T_42,K3T,0.462
K3T_43,K3T,0.481
K3T_44,K3T,0.303
K3T_45,K3T,0.25
K3T_46,K3T,0.333
K3T_47,K3T,0.367
K3T_48,K3T,0.414
K3T_49,K3T,0.324
K3T_50,K3T,0.357
LS8_1,LS8,0.262
LS8_2,LS8,0.175
LS8_3,LS8,0.171
LS8_4,LS8,0.484
LS8_5,LS8,0.314
LS8_6,LS8,0.333
LS8_7,LS8,0.353
LS8_8,LS8,0.243
LS8_9,LS8,0.316
LS8_10,LS8,0.314
LS8_11,LS8,0.3
LS8_12,LS8,0.312
LS8_13,LS8,0.394
LS8_14,LS8,0.361
LS8_15,LS8,0.562
LS8_16,LS8,0.282
LS8_17,LS8,0.324
LS8_18,LS8,0.25
LS8_19,LS8,0.237
LS8_20,LS8,0.548
LS8_21,LS8,0.316
LS8_22,LS8,0.278
LS8_23,LS8,0.343
LS8_24,LS8,0.308
LS8_25,LS8,0.263
LS8_26,LS8,0.471
LS8_27,LS8,0.342
LS8_28,LS8,0.545
LS8_29,LS8,0.244
LS8_30,LS8,0.286
LS8_31,LS8,0.257
LS8_32,LS8,0.314
LS8_33,LS8,0.306
LS8_34,LS8,0.231
LS8_35,LS8,0.324
LS8_36,LS8,0.278
LS8_37,LS8,0.342
LS8_38,LS8,0.282
LS8_39,LS8,0.353
LS8_40,LS8,0.613
LS8_41,LS8,0.429
LS8_42,LS8,0.324
LS8_43,LS8,0.171
LS8_44,LS8,0.308
LS8_45,LS8,0.22
LS8_46,LS8,0.548
LS8_47,LS8,0.533
LS8_48,LS8,0.316
LS8_49,LS8,0.364
LS8_50,LS8,0.237
Q2N_1,Q2N,0.25
Q2N_2,Q2N,0.31
Q2N_3,Q2N,0.29
Q2N_4,Q2N,0.265
Q2N_5,Q2N,0.294
Q2N_6,Q2N,0.385
Q2N_7,Q2N,0.483
Q2N_8,Q2N,0.303
Q2N_9,Q2N,0.323
Q2N_10,Q2N,0.27
Q2N_11,Q2N,0.257
Q2N_12,Q2N,0.385
Q2N_13,Q2N,0.364
Q2N_14,Q2N,0.29
Q2N_15,Q2N,0.353
Q2N_16,Q2N,0.333
Q2N_17,Q2N,0.346
Q2N_18,Q2N,0.536
Q2N_19,Q2N,0.2
Q2N_20,Q2N,0.324
Q2N_21,Q2N,0.314
Q2N_22,Q2N,0.243
Q2N_23,Q2N,0.297
Q2N_24,Q2N,0.237
Q2N_25,Q2N,0.243
Q2N_26,Q2N,0.294
Q2N_27,Q2N,0.222
Q2N_28,Q2N,0.278
Q2N_29,Q2N,0.324
Q2N_30,Q2N,0.567
Q2N_31,Q2N,0.438
Q2N_32,Q2N,0.438
Q2N_33,Q2N,0.314
Q2N_34,Q2N,0.306
Q2N_35,Q2N,0.265
