name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA,Class,PDB_code
decoys_minimizations_3/mini_4o0y_model0_chainA_2OO_resi601__chainA_hits_1_decoy_2OO_18_10.pdb,-0.1914418352852105,577.2999999999993,0.7457557075357902,0.2542442924642097,-25.68048816130647,-24.6697180088579,7.001694150503226,3.1783784547337746,-4.23374220458004,-4.083876433471971,0.0,2.173465303762664,2.0,-0.005492,4.0,0,263,43,0,38,6,0,0,0,0,-102361.87913866872,2,17,1674,427,505,30,923,226,272,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,5,1,1.0801999999999994,67.92999999999999,301.3727848463372,0,4O0Y_2OO
decoys_minimizations_3/mini_4o0y_model0_chainA_2OO_resi601__chainA_hits_1_decoy_2OO_49_285.pdb,-0.2204948177866941,905.1000000000004,0.7299341023265282,0.2700658976734718,-29.818734282317564,-32.41022049542812,6.845249788583487,6.130464514550567,-3.3622642118500607,-0.9797994679249696,-1.3676318417478868,3.477361714287966,2.0,-0.01107,9.0,0,235,149,0,21,30,0,0,0,0,-140437.86029462225,2,13,3008,751,898,71,1225,306,370,22,177,42,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5294117647058824,7,3,1.905719999999999,110.75,466.87850886113546,0,4O0Y_2OO
decoys_minimizations_3/mini_4o0y_model0_chainA_2OO_resi601__chainA_hits_1_decoy_2OO_5_149.pdb,-0.2008682821633283,839.8000000000011,0.7138772415713811,0.2861227584286188,-22.23777455031734,-33.06152750806541,10.164016322043269,6.566546434532484,-0.5750548228610342,0.0,0.0,2.749439224927364,0.0,0.000236,8.0,0,278,81,0,38,32,0,0,0,1,-2329.084991022095,1,20,3074,783,918,64,1246,317,383,26,181,45,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,6,3,0.6135200000000007,110.22,440.83003387454806,0,4O0Y_2OO
decoys_minimizations_3/mini_4o77_model0_chainA_2RE_resi201__chainA_altA_hits_1_decoy_2RE_22_9.pdb,-0.1318331475480028,684.710000000001,0.8233082567543502,0.1766917432456499,-22.11008943053639,-24.78806061683053,7.045332491965354,-1.27670948555226,0.4833400017156748,0.0,0.0,1.1682803929178769,0.0,-0.0114589999999999,7.0,87,0,210,14,0,6,0,0,0,0,-13857.142683894015,0,28,3072,690,833,55,502,117,136,8,184,40,48,4,107,26,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3,2,4.329700000000003,57.78,384.42556572259576,0,4O77_2RE
decoys_minimizations_3/mini_4o77_model0_chainA_2RE_resi201__chainA_altA_hits_1_decoy_2RE_27_139.pdb,-0.0889333940678434,625.7699999999995,0.822927019582038,0.177072980417962,-27.199628015957785,-23.32049990394717,5.092035787464994,-5.454971897016094,-0.9831056160793707,0.0,0.0,1.2189007175590114,0.0,-0.0084999999999999,4.0,69,0,202,2,0,21,0,0,0,0,-5616.353881046311,0,35,2886,661,773,54,376,85,96,7,107,23,28,2,180,42,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,1,4.656000000000002,54.71,392.6813331850207,0,4O77_2RE
decoys_minimizations_3/mini_4o77_model0_chainA_2RE_resi201__chainA_altA_hits_1_decoy_2RE_48_128.pdb,-0.1068134098123665,706.8999999999996,0.8242188381849672,0.1757811618150328,-22.819961123766404,-24.096609196895542,7.264808869447421,-2.932859293855472,0.1964781614815081,0.0,0.0,5.822907512161627,0.0,-0.0078269999999999,5.0,116,0,191,11,0,9,0,0,0,0,41380.50307879947,0,26,3085,699,816,55,336,74,86,7,207,46,54,5,70,14,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,3,2,4.8141000000000025,49.94,408.2754599702774,0,4O77_2RE
decoys_minimizations_3/mini_4o7a_model0_chainA_2RF_resi201__chainA_hits_1_decoy_2RF_39_263.pdb,-0.1476529832685036,666.3300000000008,0.8377980211829253,0.1622019788170746,-26.306484573815283,-24.93519545884999,6.502733904414555,-4.983188092463252,-0.3045884891893138,0.0,0.0,2.8316865321112514,0.0,0.017123,3.0,109,0,186,10,0,7,0,0,0,0,16820.428564245376,0,27,2401,531,632,38,176,41,45,4,373,83,102,6,0,0,0,0,0,0,0,0,0,0,0,0,219,49,56,4,0,0,0,0,0,0,0,0,0.1875,3,1,4.213900000000003,41.82,356.62188872878875,0,4O7A_2RF
decoys_minimizations_3/mini_4o7a_model0_chainA_2RF_resi201__chainA_hits_1_decoy_2RF_49_17.pdb,-0.1378157837829545,666.579999999999,0.8000356518548206,0.1999643481451793,-23.230341733694104,-25.362203900694453,9.589276582234191,-3.38416866497289,0.1878555805201642,0.0,0.0,32.54671617672911,0.0,-0.0013229999999999,2.0,52,0,225,1,0,15,0,0,0,0,39734.74923881915,1,19,2498,565,651,42,247,55,59,6,446,105,119,7,0,0,0,0,0,0,0,0,0,0,0,0,313,70,84,6,0,0,0,0,0,0,0,0,0.1875,3,2,3.081100000000001,68.62,370.7838501636696,0,4O7A_2RF
decoys_minimizations_3/mini_4o7a_model0_chainA_2RF_resi201__chainA_hits_1_decoy_2RF_7_170.pdb,-0.1903581621923222,707.7400000000007,0.7740084843653204,0.2259915156346795,-28.12238539282805,-29.104924774153915,8.008557800311706,-2.1316360423704737,-0.5328887375636668,0.0,0.0,8.407261946725955,0.0,0.004118,7.0,103,0,222,8,0,22,0,0,0,0,63645.97195057869,0,28,2675,610,719,43,277,65,76,6,504,113,136,8,0,0,0,0,0,0,0,0,0,0,0,0,355,75,86,7,0,0,0,0,0,0,0,0,0.1875,3,3,4.775200000000002,70.59,378.6574392890447,0,4O7A_2RF
decoys_minimizations_3/mini_4o7u_model0_chainD_SS7_resi402__chainD_hits_1_decoy_SS7_19_128.pdb,-0.1833693794151354,892.3000000000011,0.7502788582370943,0.2497211417629057,-24.16723518005847,-26.73698077125573,7.837955122591552,-2.655546706268524,0.3742915241637092,0.0,0.0,12.627477434602843,0.0,-0.0102499999999999,3.0,176,36,128,12,0,7,0,0,0,0,40106.67926692555,0,38,3869,943,927,24,219,51,45,1,963,234,228,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,0,3.2542000000000018,65.07000000000001,493.5225134944969,0,4O7U_SS7
decoys_minimizations_3/mini_4o7u_model0_chainD_SS7_resi402__chainD_hits_1_decoy_SS7_3_221.pdb,-0.2301903885966638,847.8999999999996,0.757099642696631,0.242900357303369,-26.427302069632447,-31.43749544037132,10.545208165505985,-0.1735872856243077,0.1762381433326254,0.0,0.0,8.435210150909477,0.0,-0.0098819999999999,3.0,156,43,189,10,0,23,0,0,0,0,45263.97701488643,0,36,4052,1036,985,19,200,50,48,1,817,191,195,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,4,0,3.733720000000004,55.84,462.6344559121514,0,4O7U_SS7
decoys_minimizations_3/mini_4o7u_model0_chainD_SS7_resi402__chainD_hits_1_decoy_SS7_42_21.pdb,-0.2263307866226536,826.8999999999996,0.7396218745498848,0.2603781254501152,-33.32641295218366,-31.827393683580794,7.2936928146555715,1.5907506291805475,-4.203478532184363,-1.8133840190529045,-2.088058732440672,6.412400951961896,3.0,0.0051969999999998,7.0,124,32,210,7,4,21,0,0,0,0,91154.8229164332,3,39,4231,1001,969,18,213,55,48,1,1068,259,253,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1904761904761904,6,0,1.5158,78.51,445.78302940807873,0,4O7U_SS7
decoys_minimizations_3/mini_4obq_model0_chainA_2QT_resi403__chainA_altB_hits_1_decoy_2QT_12_31.pdb,-0.1825290765410896,884.5999999999985,0.7372076617508513,0.2627923382491487,-27.72297005084738,-31.903175514549275,6.288861660545422,9.88552406740655,-5.4717654094331465,-1.9204891649371447,-0.6839972799260678,3.94309944359926,2.0,0.009967,11.0,0,207,143,0,14,8,0,0,0,0,-6603.257392381784,3,32,3190,838,924,40,853,225,254,11,144,37,38,2,218,43,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,4,4.077240000000002,77.55000000000001,427.3351729891445,0,4OBQ_2QT
decoys_minimizations_3/mini_4obq_model0_chainA_2QT_resi403__chainA_altB_hits_1_decoy_2QT_31_191.pdb,-0.1247619723855681,774.2999999999993,0.7209557116424068,0.2790442883575931,-32.84835692214847,-40.01663467759067,12.151292810857854,3.181913913522294,-0.7770644589396056,0.0,0.0,6.7108694893438985,0.0,0.033119,12.0,0,252,185,0,25,37,0,0,0,0,-40065.28061918265,1,51,3284,852,971,39,822,209,240,10,134,39,41,1,214,43,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,5,3,3.1995000000000005,78.94,439.42930678600607,0,4OBQ_2QT
decoys_minimizations_3/mini_4obq_model0_chainA_2QT_resi403__chainA_altB_hits_1_decoy_2QT_40_74.pdb,-0.1707404439168096,852.0,0.7502596955234638,0.2497403044765362,-23.83687538218533,-26.50048187904485,7.722899240022855,-0.9922590571825368,-0.6271794752556161,0.0,0.0,4.436509298137185,0.0,-0.000186,10.0,0,205,110,0,17,11,0,0,0,1,-43387.98286360184,0,34,3016,793,871,33,868,229,251,11,159,42,49,2,128,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4,3,2.9285,68.76,478.679765609758,0,4OBQ_2QT
decoys_minimizations_3/mini_4ok6_model0_chainA_2T7_resi1003__chainA_altB_hits_1_decoy_2T7_16_184.pdb,-0.0395552253137148,636.0999999999985,0.7401470775972047,0.2598529224027953,-19.40421693452015,-20.616676447198188,4.168047813621968,0.8068903824766949,0.5545271286587194,0.0,0.0,10.619908625361454,0.0,-0.0073779999999999,6.0,162,15,36,20,1,16,0,0,0,0,12985.21477056702,0,31,2198,628,712,7,244,71,81,1,579,167,189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,6,3,1.9796199999999984,85.79000000000002,429.5872962202352,0,4OK6_2T7
decoys_minimizations_3/mini_4ok6_model0_chainA_2T7_resi1003__chainA_altB_hits_1_decoy_2T7_21_223.pdb,-0.0695898345723873,637.5999999999985,0.8241727725204628,0.1758272274795371,-25.034857649732544,-21.27085322397579,4.686258904857482,3.2537449346054927,-6.764432080322877,-0.9509604518701736,-1.5343048630058576,25.717784812376763,2.0,-0.008184,4.0,174,8,59,24,3,9,0,0,0,0,-158644.43267061425,2,25,2375,661,762,9,272,75,87,1,673,183,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,2,0.2586000000000011,103.71,428.8262133510764,0,4OK6_2T7
decoys_minimizations_3/mini_4ok6_model0_chainA_2T7_resi1003__chainA_altB_hits_1_decoy_2T7_44_21.pdb,-0.0401761607260962,604.1999999999971,0.8138769950861261,0.1861230049138739,-15.037307458519535,-21.083818244720533,4.62836956342511,4.790285433243753,0.1864407411030697,0.0,0.0,11.490575553403476,0.0,0.006356,7.0,171,18,35,21,2,4,0,0,0,0,-37097.66793042965,0,21,2412,663,750,10,245,71,82,0,692,177,207,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,5,3,0.1728000000000005,98.83,390.07339221291,0,4OK6_2T7
decoys_minimizations_3/mini_4ona_model0_chainA_UW1_resi601__chainA_altB_hits_1_decoy_UW1_27_18.pdb,-0.2163764787418758,777.2999999999993,0.8102140217210143,0.1897859782789856,-29.27264815944909,-35.7229658080505,10.053886869144437,1.7178921245940728,1.209878301798426,0.0,0.0,3.3782010615217346,0.0,0.010068,11.0,1,313,40,0,45,10,0,0,0,0,173356.5992212663,0,28,3711,900,968,44,698,188,202,7,455,97,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,5,2,1.883,89.60000000000001,372.9630733092477,0,4ONA_UW1
decoys_minimizations_3/mini_4ona_model0_chainA_UW1_resi601__chainA_altB_hits_1_decoy_UW1_34_97.pdb,-0.2352323800078892,928.2000000000008,0.7819753948761754,0.2180246051238245,-27.20124704260252,-38.43919089087103,11.214135112378983,9.295964005265432,-1.8103535942209417,0.0,0.0,11.666898073897467,0.0,-0.005897,12.0,24,298,81,0,32,39,0,0,0,0,-34095.87660748318,0,29,3814,942,996,34,1077,257,263,11,374,95,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2105263157894736,4,4,1.4735199999999995,99.73,442.2655050033128,0,4ONA_UW1
decoys_minimizations_3/mini_4ona_model0_chainA_UW1_resi601__chainA_altB_hits_1_decoy_UW1_36_71.pdb,-0.2261480189179321,846.6000000000022,0.7566009058876753,0.2433990941123247,-28.32094301620032,-37.55523148131215,13.6041896812319,11.93028311375383,-4.642494750849437,-3.5618491897776323,0.0,4.246733113236687,2.0,-0.0051809999999999,9.0,1,330,49,0,46,5,0,0,0,0,-30767.990148683333,2,25,3805,923,997,39,992,247,281,14,369,97,112,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052631578947368,3,4,2.7659,109.14,426.30037669150994,0,4ONA_UW1
decoys_minimizations_3/mini_4or7_model0_chainA_25U_resi202__chainA_altA_hits_1_decoy_25U_29_106.pdb,-0.1591903024716563,778.0699999999997,0.7595705105310985,0.2404294894689015,-28.57048836330523,-30.615839871092703,7.9337986202198465,2.133283037562137,-1.700949378704479,0.0,0.0,4.121840413053559,0.0,0.002418,7.0,196,47,78,16,20,0,0,0,0,0,-62300.74366484885,0,35,3103,796,768,42,976,249,232,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2105263157894736,6,3,3.29484,88.75,433.9448331658098,0,4OR7_25U
decoys_minimizations_3/mini_4or7_model0_chainA_25U_resi202__chainA_altA_hits_1_decoy_25U_47_19.pdb,-0.1502778171007945,734.9700000000012,0.7960568730102457,0.2039431269897542,-31.092005851590898,-32.922312475570834,10.273714006945228,6.8066161337274025,-4.56852840324558,-1.4928257499037765,-1.8174402799509928,2.312156360263576,2.0,0.002666,7.0,193,98,81,5,38,0,0,0,0,0,15872.721491790242,3,25,3235,837,827,39,1300,299,289,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,6,3,1.0129199999999998,116.73,452.3520868324436,0,4OR7_25U
decoys_minimizations_3/mini_4or7_model0_chainA_25U_resi202__chainA_altA_hits_1_decoy_25U_48_121.pdb,-0.1663659868060945,740.2099999999991,0.7435487527322846,0.2564512472677154,-33.60104934977221,-36.189233886685656,8.770379005055815,5.870548563523016,-3.184843411902648,-2.571566461488392,0.0,9.236988362484988,2.0,0.008584,2.0,201,79,87,16,41,0,0,0,0,0,-39913.837471717314,2,40,3415,840,838,42,1112,281,282,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,6,3,2.63052,103.99,443.9322008115038,0,4OR7_25U
decoys_minimizations_3/mini_4ovg_model0_chainA_2VF_resi401__chainA_altA_hits_1_decoy_2VF_1_49.pdb,0.0745343172074898,407.3000000000029,0.5384390439670345,0.4615609560329655,-8.082427395863192,-9.969048184347912,3.4685118629370777,1.9391796460035948,-0.9495817895888194,0.0,-0.7074663654260291,1.997616312890233,1.0,0.008773,3.0,0,20,114,0,0,11,0,0,0,0,17000.22746836017,1,3,1432,396,394,15,213,55,56,2,183,53,52,2,0,0,0,0,0,0,0,0,0,0,0,0,115,35,33,1,0,0,0,0,0,0,0,0,0.3333333333333333,4,3,1.9615,92.42,363.7784454520154,0,4OVG_2VF
decoys_minimizations_3/mini_4ovg_model0_chainA_2VF_resi401__chainA_altA_hits_1_decoy_2VF_5_104.pdb,0.0074570693367406,450.2000000000007,0.730587393781064,0.2694126062189361,-10.172656664300575,-11.556599991469511,2.8706837828405014,1.412864749323262,-0.5108742859839595,0.0,0.0,3.70650585911449,0.0,-0.006187,1.0,0,26,62,0,4,12,0,0,0,0,-9462.186518309069,0,7,1487,400,399,13,178,52,44,2,330,91,85,3,0,0,0,0,0,0,0,0,0,0,0,0,165,38,46,1,0,0,0,0,0,0,0,0,0.0769230769230769,4,2,1.7175,95.41,301.9058943604508,0,4OVG_2VF
decoys_minimizations_3/mini_4ovg_model0_chainA_2VF_resi401__chainA_altA_hits_1_decoy_2VF_6_177.pdb,-0.025326411658352,482.9000000000015,0.7308230786235513,0.2691769213764486,-15.943877312223664,-17.69937005847987,5.45530913198246,-0.2525847521480955,-0.1831485021555181,0.0,0.0,16.914104416238693,0.0,0.005296,3.0,0,54,158,0,4,28,0,0,0,0,46138.32208109332,0,23,1889,502,497,15,174,48,49,2,331,88,90,3,0,0,0,0,0,0,0,0,0,0,0,0,100,30,27,0,0,0,0,0,0,0,0,0,0.3333333333333333,3,2,1.5468999999999995,81.42,379.8425264203846,0,4OVG_2VF
decoys_minimizations_3/mini_4oxk_model0_chainB_1S5_resi302__chainB_altA_hits_1_decoy_1S5_10_235.pdb,-0.152190789404039,739.3000000000011,0.7752530847792929,0.2247469152207071,-29.86133112488472,-28.4493952180801,10.001616912206543,-5.407037351332519,0.3355972986548181,0.0,0.0,7.541996400777601,0.0,-0.0060109999999999,4.0,195,39,109,20,0,25,0,0,0,0,-17793.096446601092,0,37,3447,843,923,99,333,82,93,11,371,92,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,2,2,2.708039999999999,54.94,428.2223598087258,0,4OXK_1S5
decoys_minimizations_3/mini_4oxk_model0_chainB_1S5_resi302__chainB_altA_hits_1_decoy_1S5_23_15.pdb,-0.1956011659753018,694.8999999999996,0.8264965483250791,0.1735034516749208,-21.880067160718795,-24.18220103784256,8.088274714848126,0.0238342428158375,-0.3904088586504031,-1.4210854715202004e-14,0.0,5.5030243196889534,0.0,-0.011199,3.0,136,37,82,19,0,25,0,0,0,0,10911.209562545106,0,24,3460,845,904,106,311,79,84,9,382,94,103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,2,2,1.2518000000000002,63.9,381.5231969246939,0,4OXK_1S5
decoys_minimizations_3/mini_4oxk_model0_chainB_1S5_resi302__chainB_altA_hits_1_decoy_1S5_38_242.pdb,-0.2065097487658904,819.7999999999993,0.8848302491934312,0.1151697508065687,-28.565200685016976,-29.67938380338319,8.499902296190726,-2.523951118904733,0.1213873530597311,0.0,0.0,4.15134135676096,0.0,0.000152,8.0,199,57,85,5,9,11,0,0,0,0,27478.688907259955,0,28,3574,890,955,103,397,98,109,11,369,102,98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,3,2,4.647700000000003,50.36,411.15696022592994,0,4OXK_1S5
decoys_minimizations_3/mini_4oya_model0_chainA_1VE_resi501__chainA_altA_hits_1_decoy_1VE_18_199.pdb,-0.1651632355052528,759.7999999999993,0.7463532963787363,0.2536467036212637,-21.19146021120332,-36.61520115394842,11.912388692188928,8.971255675940256,0.5165223567751127,0.0,1.4210854715202004e-14,2.466612325206432,0.0,0.014286,15.0,37,283,53,5,27,0,0,0,1,0,46981.67139138589,0,39,3465,846,831,61,1001,246,247,17,621,147,145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,4,3,1.2131799999999997,123.12999999999998,373.68847224620754,0,4OYA_1VE
decoys_minimizations_3/mini_4oya_model0_chainA_1VE_resi501__chainA_altA_hits_1_decoy_1VE_22_31.pdb,-0.1564826100621703,685.1000000000022,0.8029070774884666,0.1970929225115334,-22.382971428776727,-37.61777377971066,16.6992983907071,5.738822662481198,0.7010560280070877,0.0,0.0,33.670406011594885,0.0,-0.004144,9.0,24,310,53,2,76,0,0,0,0,0,111573.18957836778,1,48,3049,741,746,34,1003,253,250,17,606,153,151,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,3,0.2970999999999996,107.19,360.8200085872296,0,4OYA_1VE
decoys_minimizations_3/mini_4oya_model0_chainA_1VE_resi501__chainA_altA_hits_1_decoy_1VE_40_267.pdb,-0.1988667075552217,768.0,0.682859185781577,0.317140814218423,-27.447482344102127,-37.20962129072723,10.155781895293671,5.541096159750623,-0.3398143588049152,0.0,0.0,3.898447899625925,0.0,0.0041329999999999,15.0,43,273,64,5,47,1,0,0,1,0,-93277.84316824464,2,31,3368,838,830,57,852,210,201,11,583,152,152,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,6,4,1.8442,94.98000000000002,383.1057444064386,0,4OYA_1VE
decoys_minimizations_3/mini_4p1r_model0_chainB_2KR_resi820__chainB_altB_hits_1_decoy_2KR_15_4.pdb,-0.2218474518934197,870.6000000000004,0.7577088949081691,0.2422911050918309,-37.15123632478708,-35.69248918361609,8.775993931097503,0.286577870228939,-1.8229579636755489,0.0,-2.760997273119443,21.59760889412713,2.0,0.005005,7.0,267,0,106,21,0,17,0,0,0,0,14486.241227299886,2,47,3470,782,899,56,988,211,254,18,176,38,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052631578947368,4,2,3.8122200000000026,71.31,417.2126708154619,0,4P1R_2KR
decoys_minimizations_3/mini_4p1r_model0_chainB_2KR_resi820__chainB_altB_hits_1_decoy_2KR_44_111.pdb,-0.1787572056181117,762.3000000000011,0.8005530731816863,0.1994469268183136,-24.22389135357389,-24.22530333962368,7.7608283443046275,-2.9640340705818744,-0.640477964484262,0.0,0.0,1.1271102929563306,0.0,-0.0153789999999999,5.0,185,0,79,17,0,2,0,0,0,0,-51084.87679130216,0,28,3388,736,852,66,838,176,199,15,115,27,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,5,0,2.383,61.690000000000005,413.4227929421211,0,4P1R_2KR
decoys_minimizations_3/mini_4p1r_model0_chainB_2KR_resi820__chainB_altB_hits_1_decoy_2KR_49_12.pdb,-0.1576037617262977,734.5,0.8139526250317468,0.1860473749682531,-27.19129757773419,-27.99057699046648,8.42425479015401,1.785297478779512,-1.5593188603211274,0.0,-2.060621621617869,2.5686892785183457,1.0,-0.002767,4.0,233,0,41,29,0,5,0,0,0,0,-113412.99835587092,1,31,3201,687,761,48,907,202,226,14,165,33,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2105263157894736,4,2,3.0552200000000003,73.91,397.8592114157616,0,4P1R_2KR
decoys_minimizations_3/mini_4p4c_model0_chainA_25Q_resi1001__chainA_hits_1_decoy_25Q_20_12.pdb,-0.1362229050298047,759.5,0.7269791764324665,0.2730208235675336,-23.97186417228216,-30.499894732744,10.398465578998866,3.8927945397203993,-2.003810004629372,0.0,0.0,26.29630086613727,0.0,0.0119719999999999,8.0,17,305,28,0,53,7,0,0,0,0,-17657.895089152684,1,30,3164,835,979,51,879,235,281,14,330,85,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,6,2,1.372219999999999,101.21,422.6235934921711,0,4P4C_25Q
decoys_minimizations_3/mini_4p4c_model0_chainA_25Q_resi1001__chainA_hits_1_decoy_25Q_46_223.pdb,-0.1899531113866668,763.3999999999996,0.7086213406832188,0.2913786593167811,-19.873668447554337,-25.61101196310188,4.577871006993746,4.870921207630317,-0.6114566932770913,0.0,0.0,8.342610582479892,0.0,-0.0090589999999999,11.0,25,240,28,0,9,6,0,0,0,1,-49274.707482597376,0,20,2933,799,933,46,894,229,261,13,307,82,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555555,5,3,2.179300000000001,117.57,404.75708392155695,0,4P4C_25Q
decoys_minimizations_3/mini_4p4c_model0_chainA_25Q_resi1001__chainA_hits_1_decoy_25Q_7_237.pdb,-0.1617337474911275,782.7000000000007,0.7233628746881354,0.2766371253118646,-21.30077888172434,-24.75548218750032,7.008595267988653,2.805197238296387,-1.1827844393241662,0.0,0.0,8.321822535171057,0.0,-0.00674,9.0,9,258,32,0,21,15,0,0,1,0,25453.21123707825,1,18,2946,800,927,45,713,196,241,10,256,70,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,3,4,2.5579,106.42999999999998,419.1590963180796,0,4P4C_25Q
decoys_minimizations_3/mini_4p8k_model0_chainB_38C_resi502__chainB_hits_1_decoy_38C_17_170.pdb,-0.1725434170943653,801.7000000000007,0.7024627541766179,0.2975372458233822,-16.16570408765017,-17.997862794295543,3.558880052288089,3.613318792006794,-1.7564475338589318,0.0,-1.3388069907612987,2.034319834661974,1.0,-0.0038869999999999,8.0,0,84,117,0,0,16,0,0,0,0,89058.78835122683,1,8,2872,748,742,17,468,121,122,3,514,129,133,3,214,57,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,5,2,2.5238,90.38,413.4181441680629,0,4P8K_38C
decoys_minimizations_3/mini_4p8k_model0_chainB_38C_resi502__chainB_hits_1_decoy_38C_25_67.pdb,-0.2128566135605787,865.7999999999993,0.6667570207402609,0.333242979259739,-18.62585326251792,-20.59485810075921,3.774769974775438,3.0777365467733944,-1.1755967017203377,0.0,-1.4093629929936284,7.627814225871206,1.0,-0.009542,8.0,0,116,110,0,0,17,0,0,0,0,-176998.06689249186,1,12,3159,820,816,18,459,117,132,3,513,136,136,3,646,169,165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,4,1,3.596000000000002,75.44,412.8896198749597,0,4P8K_38C
decoys_minimizations_3/mini_4p8k_model0_chainB_38C_resi502__chainB_hits_1_decoy_38C_36_90.pdb,-0.2322512907559337,786.0,0.7095063576788605,0.2904936423211394,-20.75434127538836,-21.09457109127925,4.972235374206321,1.8738155978730904,-2.3976452358061806,0.0,0.0,12.222072551838425,0.0,-0.003796,5.0,0,110,128,0,1,22,0,0,0,0,50596.46040063599,0,9,3139,809,807,18,466,119,126,3,540,137,137,3,287,72,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,5,2,2.3266000000000004,68.95,414.566258010558,0,4P8K_38C
