Name,Active,MCS
B2Z_0,B2Z,0.297
B2Z_1,B2Z,0.389
B2Z_2,B2Z,0.25
B2Z_3,B2Z,0.351
B2Z_4,B2Z,0.379
B2Z_5,B2Z,0.531
B2Z_6,B2Z,0.464
B2Z_7,B2Z,0.289
B2Z_8,B2Z,0.357
B2Z_9,B2Z,0.444
B2Z_10,B2Z,0.324
B2Z_11,B2Z,0.316
B2Z_12,B2Z,0.414
B2Z_13,B2Z,0.531
B2Z_14,B2Z,0.389
B2Z_15,B2Z,0.316
B2Z_16,B2Z,0.6
B2Z_17,B2Z,0.25
B2Z_18,B2Z,0.613
B2Z_19,B2Z,0.471
B2Z_20,B2Z,0.351
B2Z_21,B2Z,0.4
B2Z_22,B2Z,0.22
B2Z_23,B2Z,0.316
B2Z_24,B2Z,0.385
B2Z_25,B2Z,0.562
B2Z_26,B2Z,0.389
B2Z_27,B2Z,0.282
B2Z_28,B2Z,0.471
B2Z_29,B2Z,0.351
B2Z_30,B2Z,0.324
B2Z_31,B2Z,0.4
B2Z_32,B2Z,0.282
B2Z_33,B2Z,0.448
B2Z_34,B2Z,0.667
B2Z_35,B2Z,0.448
B2Z_36,B2Z,0.407
B2Z_37,B2Z,0.361
B2Z_38,B2Z,0.282
B2Z_39,B2Z,0.351
B2Z_40,B2Z,0.08
B2Z_41,B2Z,0.429
B2Z_42,B2Z,0.429
B2Z_43,B2Z,0.433
B2Z_44,B2Z,0.533
B2Z_45,B2Z,0.389
B2Z_46,B2Z,0.633
B2Z_47,B2Z,0.581
B2Z_48,B2Z,0.414
B2Z_49,B2Z,0.333
FYC_0,FYC,0.306
FYC_1,FYC,0.27
FYC_2,FYC,0.306
FYC_3,FYC,0.263
FYC_4,FYC,0.423
FYC_5,FYC,0.412
FYC_6,FYC,0.343
FYC_7,FYC,0.371
FYC_8,FYC,0.306
FYC_9,FYC,0.333
FYC_10,FYC,0.481
FYC_11,FYC,0.297
FYC_12,FYC,0.324
FYC_13,FYC,0.306
FYC_14,FYC,0.263
FYC_15,FYC,0.412
FYC_16,FYC,0.382
FYC_17,FYC,0.31
FYC_18,FYC,0.393
FYC_19,FYC,0.424
FYC_20,FYC,0.387
FYC_21,FYC,0.333
FYC_22,FYC,0.469
FYC_23,FYC,0.438
FYC_24,FYC,0.343
FYC_25,FYC,0.414
FYC_26,FYC,0.367
FYC_27,FYC,0.343
FYC_28,FYC,0.303
FYC_29,FYC,0.083
FYC_30,FYC,0.455
FYC_31,FYC,0.333
FYC_32,FYC,0.6
FYC_33,FYC,0.297
FYC_34,FYC,0.455
FYC_35,FYC,0.205
FYC_36,FYC,0.263
FYC_37,FYC,0.297
FYC_38,FYC,0.343
FYC_39,FYC,0.231
FYC_40,FYC,0.297
FYC_41,FYC,0.231
FYC_42,FYC,0.333
FYC_43,FYC,0.333
FYC_44,FYC,0.297
FYC_45,FYC,0.5
FYC_46,FYC,0.333
FYC_47,FYC,0.27
FYC_48,FYC,0.455
FYC_49,FYC,0.323
QUP_0,QUP,0.515
QUP_1,QUP,0.471
QUP_2,QUP,0.389
QUP_3,QUP,0.515
QUP_4,QUP,0.471
QUP_5,QUP,0.607
QUP_6,QUP,0.389
QUP_7,QUP,0.471
QUP_8,QUP,0.351
QUP_9,QUP,0.389
QUP_10,QUP,0.351
QUP_11,QUP,0.136
QUP_12,QUP,0.471
QUP_13,QUP,0.351
QUP_14,QUP,0.613
QUP_15,QUP,0.25
QUP_16,QUP,0.351
QUP_17,QUP,0.531
QUP_18,QUP,0.389
QUP_19,QUP,0.22
QUP_20,QUP,0.351
QUP_21,QUP,0.429
QUP_22,QUP,0.667
QUP_23,QUP,0.286
QUP_24,QUP,0.515
QUP_25,QUP,0.667
QUP_26,QUP,0.351
QUP_27,QUP,0.429
QUP_28,QUP,0.282
QUP_29,QUP,0.613
QUP_30,QUP,0.515
QUP_31,QUP,0.515
QUP_32,QUP,0.429
QUP_33,QUP,0.282
QUP_34,QUP,0.441
QUP_35,QUP,0.278
QUP_36,QUP,0.351
QUP_37,QUP,0.22
QUP_38,QUP,0.351
QUP_39,QUP,0.593
QUP_40,QUP,0.154
QUP_41,QUP,0.429
QUP_42,QUP,0.484
QUP_43,QUP,0.483
QUP_44,QUP,0.562
QUP_45,QUP,0.515
QUP_46,QUP,0.448
QUP_47,QUP,0.316
QUP_48,QUP,0.351
QUP_49,QUP,0.25
P07_0,P07,0.3
P07_1,P07,0.268
P07_2,P07,0.268
P07_3,P07,0.342
P07_4,P07,0.368
P07_5,P07,0.414
P07_6,P07,0.529
P07_7,P07,0.268
P07_8,P07,0.269
P07_9,P07,0.368
P07_10,P07,0.3
P07_11,P07,0.268
P07_12,P07,0.486
P07_13,P07,0.268
P07_14,P07,0.209
P07_15,P07,0.268
P07_16,P07,0.444
P07_17,P07,0.269
P07_18,P07,0.576
P07_19,P07,0.333
P07_20,P07,0.4
P07_21,P07,0.486
P07_22,P07,0.333
P07_23,P07,0.625
P07_24,P07,0.238
P07_25,P07,0.3
P07_26,P07,0.13
P07_27,P07,0.368
P07_28,P07,0.576
P07_29,P07,0.333
P07_30,P07,0.529
P07_31,P07,0.333
P07_32,P07,0.576
P07_33,P07,0.571
P07_34,P07,0.268
P07_35,P07,0.405
P07_36,P07,0.238
P07_37,P07,0.368
P07_38,P07,0.444
P07_39,P07,0.576
P07_40,P07,0.444
P07_41,P07,0.405
P07_42,P07,0.486
P07_43,P07,0.385
P07_44,P07,0.444
P07_45,P07,0.209
P07_46,P07,0.444
P07_47,P07,0.529
P07_48,P07,0.444
P07_49,P07,0.231
DLR_0,DLR,0.375
DLR_1,DLR,0.571
DLR_2,DLR,0.333
DLR_3,DLR,0.419
DLR_4,DLR,0.6
DLR_5,DLR,0.467
DLR_6,DLR,0.433
DLR_7,DLR,0.375
DLR_8,DLR,0.257
DLR_9,DLR,0.63
DLR_10,DLR,0.467
DLR_11,DLR,0.294
DLR_12,DLR,0.375
DLR_13,DLR,0.257
DLR_14,DLR,0.189
DLR_15,DLR,0.467
DLR_16,DLR,0.379
DLR_17,DLR,0.419
DLR_18,DLR,0.375
DLR_19,DLR,0.233
DLR_20,DLR,0.375
DLR_21,DLR,0.304
DLR_22,DLR,0.76
DLR_23,DLR,0.414
DLR_24,DLR,0.419
DLR_25,DLR,0.294
DLR_26,DLR,0.375
DLR_27,DLR,0.593
DLR_28,DLR,0.571
DLR_29,DLR,0.517
DLR_30,DLR,0.222
DLR_31,DLR,0.375
DLR_32,DLR,0.294
DLR_33,DLR,0.222
DLR_34,DLR,0.189
DLR_35,DLR,0.571
DLR_36,DLR,0.257
DLR_37,DLR,0.379
DLR_38,DLR,0.333
DLR_39,DLR,0.222
DLR_40,DLR,0.333
DLR_41,DLR,0.222
DLR_42,DLR,0.257
DLR_43,DLR,0.333
DLR_44,DLR,0.467
DLR_45,DLR,0.419
DLR_46,DLR,0.303
DLR_47,DLR,0.273
DLR_48,DLR,0.222
DLR_49,DLR,0.467
5PE_0,5PE,0.257
5PE_1,5PE,0.294
5PE_2,5PE,0.375
5PE_3,5PE,0.517
5PE_4,5PE,0.467
5PE_5,5PE,0.375
5PE_6,5PE,0.467
5PE_7,5PE,0.571
5PE_8,5PE,0.419
5PE_9,5PE,0.517
5PE_10,5PE,0.467
5PE_11,5PE,0.344
5PE_12,5PE,0.333
5PE_13,5PE,0.419
5PE_14,5PE,0.577
5PE_15,5PE,0.419
5PE_16,5PE,0.333
5PE_17,5PE,0.517
5PE_18,5PE,0.571
5PE_19,5PE,0.419
5PE_20,5PE,0.364
5PE_21,5PE,0.333
5PE_22,5PE,0.257
5PE_23,5PE,0.517
5PE_24,5PE,0.333
5PE_25,5PE,0.4
5PE_26,5PE,0.571
5PE_27,5PE,0.571
5PE_28,5PE,0.189
5PE_29,5PE,0.467
5PE_30,5PE,0.467
5PE_31,5PE,0.467
5PE_32,5PE,0.375
5PE_33,5PE,0.258
5PE_34,5PE,0.519
5PE_35,5PE,0.364
5PE_36,5PE,0.091
5PE_37,5PE,0.63
5PE_38,5PE,0.517
5PE_39,5PE,0.257
5PE_40,5PE,0.571
5PE_41,5PE,0.483
5PE_42,5PE,0.091
5PE_43,5PE,0.321
5PE_44,5PE,0.467
5PE_45,5PE,0.467
5PE_46,5PE,0.257
5PE_47,5PE,0.333
5PE_48,5PE,0.333
5PE_49,5PE,0.257
TGW_0,TGW,0.44
TGW_1,TGW,0.625
TGW_2,TGW,0.429
TGW_3,TGW,0.481
TGW_4,TGW,0.6
TGW_5,TGW,0.25
TGW_6,TGW,0.219
TGW_7,TGW,0.345
TGW_8,TGW,0.52
TGW_9,TGW,0.25
TGW_10,TGW,0.286
TGW_11,TGW,0.538
TGW_12,TGW,0.25
TGW_13,TGW,0.29
TGW_14,TGW,0.429
TGW_15,TGW,0.393
TGW_16,TGW,0.29
TGW_17,TGW,0.258
TGW_18,TGW,0.45
TGW_19,TGW,0.379
TGW_20,TGW,0.379
TGW_21,TGW,0.429
TGW_22,TGW,0.333
TGW_23,TGW,0.4
TGW_24,TGW,0.212
TGW_25,TGW,0.333
TGW_26,TGW,0.6
TGW_27,TGW,0.583
TGW_28,TGW,0.6
TGW_29,TGW,0.345
TGW_30,TGW,0.29
TGW_31,TGW,0.429
TGW_32,TGW,0.31
TGW_33,TGW,0.29
TGW_34,TGW,0.429
TGW_35,TGW,0.29
TGW_36,TGW,0.25
TGW_37,TGW,0.571
TGW_38,TGW,0.476
TGW_39,TGW,0.429
TGW_40,TGW,0.667
TGW_41,TGW,0.52
TGW_42,TGW,0.4
TGW_43,TGW,0.176
TGW_44,TGW,0.25
TGW_45,TGW,0.333
TGW_46,TGW,0.333
TGW_47,TGW,0.286
TGW_48,TGW,0.739
TGW_49,TGW,0.25
A0J_0,A0J,0.424
A0J_1,A0J,0.548
A0J_2,A0J,0.25
A0J_3,A0J,0.2
A0J_4,A0J,0.371
A0J_5,A0J,0.263
A0J_6,A0J,0.333
A0J_7,A0J,0.5
A0J_8,A0J,0.281
A0J_9,A0J,0.655
A0J_10,A0J,0.417
A0J_11,A0J,0.412
A0J_12,A0J,0.263
A0J_13,A0J,0.548
A0J_14,A0J,0.297
A0J_15,A0J,0.231
A0J_16,A0J,0.455
A0J_17,A0J,0.455
A0J_18,A0J,0.208
A0J_19,A0J,0.548
A0J_20,A0J,0.424
A0J_21,A0J,0.455
A0J_22,A0J,0.5
A0J_23,A0J,0.412
A0J_24,A0J,0.292
A0J_25,A0J,0.229
A0J_26,A0J,0.297
A0J_27,A0J,0.548
A0J_28,A0J,0.2
A0J_29,A0J,0.231
A0J_30,A0J,0.333
A0J_31,A0J,0.548
A0J_32,A0J,0.371
A0J_33,A0J,0.455
A0J_34,A0J,0.412
A0J_35,A0J,0.455
A0J_36,A0J,0.5
A0J_37,A0J,0.297
A0J_38,A0J,0.6
A0J_39,A0J,0.25
A0J_40,A0J,0.412
A0J_41,A0J,0.333
A0J_42,A0J,0.343
A0J_43,A0J,0.548
A0J_44,A0J,0.297
A0J_45,A0J,0.333
A0J_46,A0J,0.412
A0J_47,A0J,0.417
A0J_48,A0J,0.412
A0J_49,A0J,0.455
QYD_0,QYD,0.6
QYD_1,QYD,0.343
QYD_2,QYD,0.306
QYD_3,QYD,0.323
QYD_4,QYD,0.263
QYD_5,QYD,0.263
QYD_6,QYD,0.643
QYD_7,QYD,0.297
QYD_8,QYD,0.333
QYD_9,QYD,0.263
QYD_10,QYD,0.306
QYD_11,QYD,0.265
QYD_12,QYD,0.263
QYD_13,QYD,0.2
QYD_14,QYD,0.333
QYD_15,QYD,0.208
QYD_16,QYD,0.297
QYD_17,QYD,0.371
QYD_18,QYD,0.371
QYD_19,QYD,0.321
QYD_20,QYD,0.263
QYD_21,QYD,0.297
QYD_22,QYD,0.297
QYD_23,QYD,0.263
QYD_24,QYD,0.31
QYD_25,QYD,0.333
QYD_26,QYD,0.333
QYD_27,QYD,0.5
QYD_28,QYD,0.382
QYD_29,QYD,0.083
QYD_30,QYD,0.371
QYD_31,QYD,0.231
QYD_32,QYD,0.333
QYD_33,QYD,0.297
QYD_34,QYD,0.714
QYD_35,QYD,0.297
QYD_36,QYD,0.297
QYD_37,QYD,0.194
QYD_38,QYD,0.692
QYD_39,QYD,0.263
QYD_40,QYD,0.267
QYD_41,QYD,0.314
QYD_42,QYD,0.259
QYD_43,QYD,0.083
QYD_44,QYD,0.231
QYD_45,QYD,0.263
QYD_46,QYD,0.333
QYD_47,QYD,0.306
QYD_48,QYD,0.257
QYD_49,QYD,0.343
XQ9_0,XQ9,0.231
XQ9_1,XQ9,0.371
XQ9_2,XQ9,0.412
XQ9_3,XQ9,0.231
XQ9_4,XQ9,0.333
XQ9_5,XQ9,0.263
XQ9_6,XQ9,0.25
XQ9_7,XQ9,0.297
XQ9_8,XQ9,0.5
XQ9_9,XQ9,0.353
XQ9_10,XQ9,0.333
XQ9_11,XQ9,0.333
XQ9_12,XQ9,0.231
XQ9_13,XQ9,0.231
XQ9_14,XQ9,0.297
XQ9_15,XQ9,0.27
XQ9_16,XQ9,0.371
XQ9_17,XQ9,0.333
XQ9_18,XQ9,0.263
XQ9_19,XQ9,0.231
XQ9_20,XQ9,0.257
XQ9_21,XQ9,0.231
XQ9_22,XQ9,0.343
XQ9_23,XQ9,0.297
XQ9_24,XQ9,0.263
XQ9_25,XQ9,0.297
XQ9_26,XQ9,0.333
XQ9_27,XQ9,0.231
XQ9_28,XQ9,0.297
XQ9_29,XQ9,0.263
XQ9_30,XQ9,0.231
XQ9_31,XQ9,0.263
XQ9_32,XQ9,0.548
XQ9_33,XQ9,0.231
XQ9_34,XQ9,0.263
XQ9_35,XQ9,0.297
XQ9_36,XQ9,0.143
XQ9_37,XQ9,0.231
XQ9_38,XQ9,0.297
XQ9_39,XQ9,0.333
XQ9_40,XQ9,0.412
XQ9_41,XQ9,0.333
XQ9_42,XQ9,0.2
XQ9_43,XQ9,0.083
XQ9_44,XQ9,0.263
XQ9_45,XQ9,0.231
XQ9_46,XQ9,0.263
XQ9_47,XQ9,0.207
XQ9_48,XQ9,0.263
XQ9_49,XQ9,0.297
I5T_0,I5T,0.366
I5T_1,I5T,0.474
I5T_2,I5T,0.366
I5T_3,I5T,0.366
I5T_4,I5T,0.556
I5T_5,I5T,0.6
I5T_6,I5T,0.5
I5T_7,I5T,0.273
I5T_8,I5T,0.302
I5T_9,I5T,0.4
I5T_10,I5T,0.333
I5T_11,I5T,0.421
I5T_12,I5T,0.273
I5T_13,I5T,0.514
I5T_14,I5T,0.367
I5T_15,I5T,0.366
I5T_16,I5T,0.273
I5T_17,I5T,0.244
I5T_18,I5T,0.244
I5T_19,I5T,0.244
I5T_20,I5T,0.244
I5T_21,I5T,0.484
I5T_22,I5T,0.262
I5T_23,I5T,0.514
I5T_24,I5T,0.571
I5T_25,I5T,0.366
I5T_26,I5T,0.333
I5T_27,I5T,0.366
I5T_28,I5T,0.4
I5T_29,I5T,0.41
I5T_30,I5T,0.302
I5T_31,I5T,0.366
I5T_32,I5T,0.286
I5T_33,I5T,0.302
I5T_34,I5T,0.273
I5T_35,I5T,0.217
I5T_36,I5T,0.244
I5T_37,I5T,0.333
I5T_38,I5T,0.333
I5T_39,I5T,0.333
I5T_40,I5T,0.273
I5T_41,I5T,0.071
I5T_42,I5T,0.244
I5T_43,I5T,0.3
I5T_44,I5T,0.379
I5T_45,I5T,0.375
I5T_46,I5T,0.4
I5T_47,I5T,0.302
I5T_48,I5T,0.333
I5T_49,I5T,0.366
RJE_0,RJE,0.263
RJE_1,RJE,0.371
RJE_2,RJE,0.297
RJE_3,RJE,0.37
RJE_4,RJE,0.297
RJE_5,RJE,0.371
RJE_6,RJE,0.412
RJE_7,RJE,0.371
RJE_8,RJE,0.171
RJE_9,RJE,0.2
RJE_10,RJE,0.263
RJE_11,RJE,0.371
RJE_12,RJE,0.406
RJE_13,RJE,0.414
RJE_14,RJE,0.2
RJE_15,RJE,0.353
RJE_16,RJE,0.655
RJE_17,RJE,0.357
RJE_18,RJE,0.25
RJE_19,RJE,0.297
RJE_20,RJE,0.5
RJE_21,RJE,0.469
RJE_22,RJE,0.278
RJE_23,RJE,0.297
RJE_24,RJE,0.2
RJE_25,RJE,0.297
RJE_26,RJE,0.371
RJE_27,RJE,0.371
RJE_28,RJE,0.297
RJE_29,RJE,0.371
RJE_30,RJE,0.333
RJE_31,RJE,0.292
RJE_32,RJE,0.321
RJE_33,RJE,0.297
RJE_34,RJE,0.231
RJE_35,RJE,0.371
RJE_36,RJE,0.171
RJE_37,RJE,0.412
RJE_38,RJE,0.297
RJE_39,RJE,0.297
RJE_40,RJE,0.333
RJE_41,RJE,0.371
RJE_42,RJE,0.371
RJE_43,RJE,0.333
RJE_44,RJE,0.455
RJE_45,RJE,0.333
RJE_46,RJE,0.297
RJE_47,RJE,0.429
RJE_48,RJE,0.259
RJE_49,RJE,0.15
9CQ_0,9CQ,0.484
9CQ_1,9CQ,0.184
9CQ_2,9CQ,0.394
9CQ_3,9CQ,0.643
9CQ_4,9CQ,0.314
9CQ_5,9CQ,0.419
9CQ_6,9CQ,0.345
9CQ_7,9CQ,0.419
9CQ_8,9CQ,0.533
9CQ_9,9CQ,0.438
9CQ_10,9CQ,0.243
9CQ_11,9CQ,0.278
9CQ_12,9CQ,0.324
9CQ_13,9CQ,0.438
9CQ_14,9CQ,0.211
9CQ_15,9CQ,0.278
9CQ_16,9CQ,0.353
9CQ_17,9CQ,0.211
9CQ_18,9CQ,0.417
9CQ_19,9CQ,0.438
9CQ_20,9CQ,0.353
9CQ_21,9CQ,0.394
9CQ_22,9CQ,0.394
9CQ_23,9CQ,0.484
9CQ_24,9CQ,0.394
9CQ_25,9CQ,0.353
9CQ_26,9CQ,0.243
9CQ_27,9CQ,0.29
9CQ_28,9CQ,0.278
9CQ_29,9CQ,0.243
9CQ_30,9CQ,0.406
9CQ_31,9CQ,0.484
9CQ_32,9CQ,0.4
9CQ_33,9CQ,0.265
9CQ_34,9CQ,0.353
9CQ_35,9CQ,0.37
9CQ_36,9CQ,0.278
9CQ_37,9CQ,0.484
9CQ_38,9CQ,0.394
9CQ_39,9CQ,0.586
9CQ_40,9CQ,0.087
9CQ_41,9CQ,0.586
9CQ_42,9CQ,0.533
9CQ_43,9CQ,0.533
9CQ_44,9CQ,0.314
9CQ_45,9CQ,0.643
9CQ_46,9CQ,0.419
9CQ_47,9CQ,0.353
9CQ_48,9CQ,0.353
9CQ_49,9CQ,0.286
KC7_0,KC7,0.244
KC7_1,KC7,0.244
KC7_2,KC7,0.424
KC7_3,KC7,0.302
KC7_4,KC7,0.366
KC7_5,KC7,0.262
KC7_6,KC7,0.276
KC7_7,KC7,0.4
KC7_8,KC7,0.244
KC7_9,KC7,0.217
KC7_10,KC7,0.241
KC7_11,KC7,0.244
KC7_12,KC7,0.333
KC7_13,KC7,0.129
KC7_14,KC7,0.486
KC7_15,KC7,0.214
KC7_16,KC7,0.333
KC7_17,KC7,0.436
KC7_18,KC7,0.244
KC7_19,KC7,0.333
KC7_20,KC7,0.474
KC7_21,KC7,0.279
KC7_22,KC7,0.217
KC7_23,KC7,0.188
KC7_24,KC7,0.4
KC7_25,KC7,0.333
KC7_26,KC7,0.29
KC7_27,KC7,0.333
KC7_28,KC7,0.302
KC7_29,KC7,0.273
KC7_30,KC7,0.436
KC7_31,KC7,0.474
KC7_32,KC7,0.071
KC7_33,KC7,0.217
KC7_34,KC7,0.227
KC7_35,KC7,0.302
KC7_36,KC7,0.333
KC7_37,KC7,0.4
KC7_38,KC7,0.217
KC7_39,KC7,0.4
KC7_40,KC7,0.333
KC7_41,KC7,0.273
KC7_42,KC7,0.436
KC7_43,KC7,0.333
KC7_44,KC7,0.4
KC7_45,KC7,0.321
KC7_46,KC7,0.244
KC7_47,KC7,0.436
KC7_48,KC7,0.302
KC7_49,KC7,0.333
L6Y_0,L6Y,0.655
L6Y_1,L6Y,0.2
L6Y_2,L6Y,0.455
L6Y_3,L6Y,0.171
L6Y_4,L6Y,0.357
L6Y_5,L6Y,0.333
L6Y_6,L6Y,0.6
L6Y_7,L6Y,0.6
L6Y_8,L6Y,0.263
L6Y_9,L6Y,0.371
L6Y_10,L6Y,0.231
L6Y_11,L6Y,0.242
L6Y_12,L6Y,0.455
L6Y_13,L6Y,0.655
L6Y_14,L6Y,0.412
L6Y_15,L6Y,0.297
L6Y_16,L6Y,0.297
L6Y_17,L6Y,0.412
L6Y_18,L6Y,0.344
L6Y_19,L6Y,0.333
L6Y_20,L6Y,0.371
L6Y_21,L6Y,0.714
L6Y_22,L6Y,0.116
L6Y_23,L6Y,0.731
L6Y_24,L6Y,0.231
L6Y_25,L6Y,0.6
L6Y_26,L6Y,0.455
L6Y_27,L6Y,0.077
L6Y_28,L6Y,0.548
L6Y_29,L6Y,0.263
L6Y_30,L6Y,0.263
L6Y_31,L6Y,0.419
L6Y_32,L6Y,0.297
L6Y_33,L6Y,0.321
L6Y_34,L6Y,0.263
L6Y_35,L6Y,0.371
L6Y_36,L6Y,0.5
L6Y_37,L6Y,0.484
L6Y_38,L6Y,0.621
L6Y_39,L6Y,0.412
L6Y_40,L6Y,0.297
L6Y_41,L6Y,0.263
L6Y_42,L6Y,0.455
L6Y_43,L6Y,0.231
L6Y_44,L6Y,0.333
L6Y_45,L6Y,0.297
L6Y_46,L6Y,0.548
L6Y_47,L6Y,0.655
L6Y_48,L6Y,0.353
L6Y_49,L6Y,0.6
HCK_0,HCK,0.282
HCK_1,HCK,0.25
HCK_2,HCK,0.231
HCK_3,HCK,0.351
HCK_4,HCK,0.22
HCK_5,HCK,0.25
HCK_6,HCK,0.471
HCK_7,HCK,0.25
HCK_8,HCK,0.429
HCK_9,HCK,0.25
HCK_10,HCK,0.613
HCK_11,HCK,0.25
HCK_12,HCK,0.22
HCK_13,HCK,0.216
HCK_14,HCK,0.282
HCK_15,HCK,0.19
HCK_16,HCK,0.25
HCK_17,HCK,0.306
HCK_18,HCK,0.389
HCK_19,HCK,0.25
HCK_20,HCK,0.19
HCK_21,HCK,0.22
HCK_22,HCK,0.263
HCK_23,HCK,0.231
HCK_24,HCK,0.22
HCK_25,HCK,0.22
HCK_26,HCK,0.333
HCK_27,HCK,0.306
HCK_28,HCK,0.22
HCK_29,HCK,0.351
HCK_30,HCK,0.19
HCK_31,HCK,0.22
HCK_32,HCK,0.282
HCK_33,HCK,0.3
HCK_34,HCK,0.256
HCK_35,HCK,0.25
HCK_36,HCK,0.289
HCK_37,HCK,0.355
HCK_38,HCK,0.22
HCK_39,HCK,0.19
HCK_40,HCK,0.25
HCK_41,HCK,0.316
HCK_42,HCK,0.22
HCK_43,HCK,0.22
HCK_44,HCK,0.08
HCK_45,HCK,0.22
HCK_46,HCK,0.379
HCK_47,HCK,0.225
HCK_48,HCK,0.294
HCK_49,HCK,0.25
6F3_0,6F3,0.4
6F3_1,6F3,0.235
6F3_2,6F3,0.4
6F3_3,6F3,0.385
6F3_4,6F3,0.312
6F3_5,6F3,0.4
6F3_6,6F3,0.615
6F3_7,6F3,0.312
6F3_8,6F3,0.448
6F3_9,6F3,0.375
6F3_10,6F3,0.448
6F3_11,6F3,0.238
6F3_12,6F3,0.312
6F3_13,6F3,0.321
6F3_14,6F3,0.355
6F3_15,6F3,0.448
6F3_16,6F3,0.464
6F3_17,6F3,0.312
6F3_18,6F3,0.448
6F3_19,6F3,0.312
6F3_20,6F3,0.4
6F3_21,6F3,0.167
6F3_22,6F3,0.273
6F3_23,6F3,0.615
6F3_24,6F3,0.448
6F3_25,6F3,0.355
6F3_26,6F3,0.5
6F3_27,6F3,0.355
6F3_28,6F3,0.444
6F3_29,6F3,0.4
6F3_30,6F3,0.312
6F3_31,6F3,0.235
6F3_32,6F3,0.4
6F3_33,6F3,0.273
6F3_34,6F3,0.444
6F3_35,6F3,0.4
6F3_36,6F3,0.4
6F3_37,6F3,0.273
6F3_38,6F3,0.367
6F3_39,6F3,0.355
6F3_40,6F3,0.312
6F3_41,6F3,0.448
6F3_42,6F3,0.448
6F3_43,6F3,0.312
6F3_44,6F3,0.273
6F3_45,6F3,0.312
6F3_46,6F3,0.379
6F3_47,6F3,0.448
6F3_48,6F3,0.565
6F3_49,6F3,0.273
LWJ_0,LWJ,0.5
LWJ_1,LWJ,0.5
LWJ_2,LWJ,0.35
LWJ_3,LWJ,0.286
LWJ_4,LWJ,0.282
LWJ_5,LWJ,0.227
LWJ_6,LWJ,0.385
LWJ_7,LWJ,0.35
LWJ_8,LWJ,0.227
LWJ_9,LWJ,0.227
LWJ_10,LWJ,0.256
LWJ_11,LWJ,0.2
LWJ_12,LWJ,0.364
LWJ_13,LWJ,0.742
LWJ_14,LWJ,0.286
LWJ_15,LWJ,0.35
LWJ_16,LWJ,0.588
LWJ_17,LWJ,0.286
LWJ_18,LWJ,0.286
LWJ_19,LWJ,0.385
LWJ_20,LWJ,0.457
LWJ_21,LWJ,0.455
LWJ_22,LWJ,0.688
LWJ_23,LWJ,0.317
LWJ_24,LWJ,0.385
LWJ_25,LWJ,0.459
LWJ_26,LWJ,0.5
LWJ_27,LWJ,0.216
LWJ_28,LWJ,0.636
LWJ_29,LWJ,0.421
LWJ_30,LWJ,0.227
LWJ_31,LWJ,0.459
LWJ_32,LWJ,0.286
LWJ_33,LWJ,0.543
LWJ_34,LWJ,0.636
LWJ_35,LWJ,0.317
LWJ_36,LWJ,0.222
LWJ_37,LWJ,0.317
LWJ_38,LWJ,0.317
LWJ_39,LWJ,0.543
LWJ_40,LWJ,0.459
LWJ_41,LWJ,0.286
LWJ_42,LWJ,0.257
LWJ_43,LWJ,0.5
LWJ_44,LWJ,0.259
LWJ_45,LWJ,0.2
LWJ_46,LWJ,0.5
LWJ_47,LWJ,0.227
LWJ_48,LWJ,0.5
LWJ_49,LWJ,0.286
4VK_0,4VK,0.316
4VK_1,4VK,0.25
4VK_2,4VK,0.19
4VK_3,4VK,0.22
4VK_4,4VK,0.316
4VK_5,4VK,0.724
4VK_6,4VK,0.282
4VK_7,4VK,0.19
4VK_8,4VK,0.282
4VK_9,4VK,0.351
4VK_10,4VK,0.316
4VK_11,4VK,0.25
4VK_12,4VK,0.195
4VK_13,4VK,0.27
4VK_14,4VK,0.19
4VK_15,4VK,0.351
4VK_16,4VK,0.389
4VK_17,4VK,0.25
4VK_18,4VK,0.19
4VK_19,4VK,0.207
4VK_20,4VK,0.281
4VK_21,4VK,0.22
4VK_22,4VK,0.429
4VK_23,4VK,0.389
4VK_24,4VK,0.19
4VK_25,4VK,0.25
4VK_26,4VK,0.111
4VK_27,4VK,0.182
4VK_28,4VK,0.25
4VK_29,4VK,0.316
4VK_30,4VK,0.351
4VK_31,4VK,0.282
4VK_32,4VK,0.22
4VK_33,4VK,0.167
4VK_34,4VK,0.22
4VK_35,4VK,0.389
4VK_36,4VK,0.269
4VK_37,4VK,0.351
4VK_38,4VK,0.324
4VK_39,4VK,0.22
4VK_40,4VK,0.282
4VK_41,4VK,0.282
4VK_42,4VK,0.19
4VK_43,4VK,0.389
4VK_44,4VK,0.27
4VK_45,4VK,0.429
4VK_46,4VK,0.225
4VK_47,4VK,0.25
4VK_48,4VK,0.22
4VK_49,4VK,0.289
4VL_0,4VL,0.424
4VL_1,4VL,0.083
4VL_2,4VL,0.333
4VL_3,4VL,0.655
4VL_4,4VL,0.469
4VL_5,4VL,0.429
4VL_6,4VL,0.343
4VL_7,4VL,0.333
4VL_8,4VL,0.382
4VL_9,4VL,0.297
4VL_10,4VL,0.321
4VL_11,4VL,0.467
4VL_12,4VL,0.548
4VL_13,4VL,0.083
4VL_14,4VL,0.412
4VL_15,4VL,0.297
4VL_16,4VL,0.533
4VL_17,4VL,0.263
4VL_18,4VL,0.306
4VL_19,4VL,0.333
