name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA
decoys_minimizations/mini_5kmm_model0_chainA_6UJ_resi901__chainA_hits_1_decoy_6UJ_1_29.pdb,-0.2394068949298076,842.6000000000004,0.740271040819643,0.2597289591803569,-27.22345516390021,-30.10641271684472,9.153824193947004,3.022396167097668,-1.926852156681264,0.0,-1.076968717085137,15.450370282975198,1.0,-0.002271,3.0,62,70,184,0,4,55,0,0,0,1,83510.71851006492,1,26,3674,926,931,55,727,172,173,11,155,43,37,3,0,0,0,0,0,0,0,0,191,45,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1578947368421052,6,2,3.891540000000004,62.44,426.8901832520819
decoys_minimizations/mini_5kmm_model0_chainA_6UJ_resi901__chainA_hits_1_decoy_6UJ_43_207.pdb,-0.2727572172437751,856.2999999999993,0.7095411928400412,0.2904588071599587,-23.259717741409304,-27.64951245204884,7.619178984949315,7.67586596728006,-4.551559893035346,-1.345690189787149,-1.4719332344159852,0.2451114050888898,2.0,0.0017359999999999,10.0,78,35,97,7,3,44,0,0,0,0,-6235.705478105581,3,11,2496,625,638,42,798,190,200,10,182,47,43,2,0,0,0,0,0,0,0,0,226,52,52,3,433,106,107,9,0,0,0,0,0,0,0,0,0.4615384615384615,5,2,3.4688000000000008,66.91,349.3370432482008
decoys_minimizations/mini_5kmm_model0_chainA_6UJ_resi901__chainA_hits_1_decoy_6UJ_6_59.pdb,-0.2475643869972035,821.5,0.7578599667869483,0.2421400332130516,-27.180697414738347,-35.35442963243099,7.539615079160001,5.480473101244115,0.0661605723103093,0.0,0.0,5.069321901286666,0.0,0.002675,11.0,130,118,112,1,15,35,0,0,0,0,5717.296623631813,0,32,4321,1053,1076,69,769,193,183,14,194,49,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,4,2,4.820320000000003,66.74000000000001,412.2948518694592
decoys_minimizations/mini_5ko1_model0_chainA_6UY_resi501__chainA_altB_hits_1_decoy_6UY_17_192.pdb,-0.2207027654245095,853.4000000000015,0.67886224745817,0.3211377525418299,-31.239502571467483,-35.966432335611216,10.792523017971632,6.152922224056056,-3.4392980004121227,-1.6111096305824404,0.0,3.1561525672390065,1.0,-0.005873,9.0,1,340,49,0,37,21,0,0,0,0,93202.63487599089,4,33,3642,959,1027,45,659,181,204,8,639,160,169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4,3,2.5583,99.87,432.1642994803137
decoys_minimizations/mini_5ko1_model0_chainA_6UY_resi501__chainA_altB_hits_1_decoy_6UY_29_141.pdb,-0.2131188416762681,829.3999999999996,0.7136975797014355,0.2863024202985645,-27.672814483418847,-34.89508659767671,10.344086047282758,3.1674706486787727,-0.3964630978202876,0.0,0.0,15.824382775309576,0.0,-0.0033959999999999,10.0,2,331,55,0,49,17,0,0,0,0,-23977.04306599401,1,36,3657,974,1023,53,722,195,202,11,571,155,158,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,3,3,2.610099999999999,90.54,474.7575781397866
decoys_minimizations/mini_5ko1_model0_chainA_6UY_resi501__chainA_altB_hits_1_decoy_6UY_36_47.pdb,-0.1813092760388204,862.8999999999996,0.6853433997048686,0.3146566002951314,-28.52315893166815,-34.02968157915598,8.427476376409004,3.215936921840239,-0.6092025386636237,0.0,0.0,15.867746332572294,0.0,-0.0003179999999999,11.0,4,292,73,0,21,33,0,0,0,0,-17853.110089112426,1,26,2973,794,855,35,755,203,210,10,602,148,166,9,0,0,0,0,0,0,0,0,0,0,0,0,125,31,43,1,0,0,0,0,0,0,0,0,0.2941176470588235,4,3,2.8253999999999992,86.61,446.271437025713
decoys_minimizations/mini_5kqf_model0_chainA_6WD_resi501__chainA_altB_hits_1_decoy_6WD_2_38.pdb,-0.0489640161516677,546.7999999999993,0.5763530985287445,0.4236469014712555,-17.03589528205748,-15.53812328707977,4.419172253933141,2.123506768928792,-5.542923637019044,-1.7148788459388555,0.0,6.635277056345732,1.0,0.0012409999999999,2.0,0,144,37,0,0,24,0,0,0,1,-99874.73960421188,1,20,1826,489,518,1,330,90,101,1,357,90,97,0,0,0,0,0,0,0,0,0,177,48,48,0,66,21,26,0,0,0,0,0,0,0,0,0,0.3846153846153846,2,1,1.3467999999999998,65.02000000000001,339.6181692391177
decoys_minimizations/mini_5kqf_model0_chainA_6WD_resi501__chainA_altB_hits_1_decoy_6WD_4_12.pdb,-0.1937488551195145,712.0,0.5452325802575205,0.4547674197424795,-17.780717153954583,-15.747213707575613,2.0788024166571404,4.187444449823488,-6.659088944646442,0.0,-1.6207494475148607,5.523976559429291,1.0,-0.0079479999999999,3.0,0,105,71,0,0,15,0,0,1,3,-194174.46666712852,1,9,2261,617,700,1,356,94,105,1,239,65,75,0,0,0,0,0,0,0,0,0,182,50,53,0,145,39,45,0,0,0,0,0,0,0,0,0,0.6,4,1,1.8330999999999995,49.34,390.1630034738524
decoys_minimizations/mini_5kqf_model0_chainA_6WD_resi501__chainA_altB_hits_1_decoy_6WD_6_22.pdb,-0.1554768196012501,654.8999999999996,0.5274583521117443,0.4725416478882556,-21.54251994546678,-16.890042625650267,2.9225139532451863,1.3139901097356417,-6.235306824819759,0.0,-2.0958508662079325,4.5032986030757325,1.0,-0.0141059999999999,4.0,0,115,67,0,1,22,0,0,0,2,-173329.63069655598,2,16,2266,625,681,0,384,100,109,2,272,78,89,0,0,0,0,0,0,0,0,0,177,47,55,0,131,34,38,0,0,0,0,0,0,0,0,0,0.3571428571428571,4,1,2.5158400000000003,58.99000000000001,348.6029598371642
decoys_minimizations/mini_5kqg_model0_chainA_6VX_resi200__chainA_altA_hits_1_decoy_6VX_28_11.pdb,-0.0601334137771363,558.8999999999996,0.7046785695867969,0.2953214304132032,-24.79405879717342,-25.37243580591496,9.407863802241906,13.536746055559888,-15.62345481983482,-2.119240594356164,-1.526639918230849,2.2719148312107693,4.0,0.002124,4.0,44,8,226,1,0,26,0,0,0,2,-188412.55511842895,5,24,1901,528,604,39,160,43,48,3,611,174,188,15,0,0,0,0,0,0,0,0,155,43,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0.375,5,2,2.66822,79.54,357.484379067985
decoys_minimizations/mini_5kqg_model0_chainA_6VX_resi200__chainA_altA_hits_1_decoy_6VX_32_2.pdb,-0.1000556045217129,608.6400000000003,0.6947079830550205,0.3052920169449796,-30.90319684013724,-32.01383425885251,10.157688714942338,17.20046575123763,-18.128174768290197,-2.455060254890281,-2.626449274296501,6.533808251554303,4.0,-0.000912,6.0,50,10,269,1,0,35,0,0,0,1,-161909.833932293,5,24,1661,472,525,39,167,46,49,3,749,211,225,20,0,0,0,0,0,0,0,0,86,24,27,1,0,0,0,0,49,11,15,0,0,0,0,0,0.3333333333333333,4,2,1.8837,75.63000000000001,303.77938619844304
decoys_minimizations/mini_5kqg_model0_chainA_6VX_resi200__chainA_altA_hits_1_decoy_6VX_5_31.pdb,-0.1232934989763534,616.8100000000004,0.683466325543901,0.316533674456099,-20.401426180769192,-28.381002413873148,11.049559842382934,13.700119244880852,-11.369557233797876,0.0,-0.5650090309679712,8.675712933291248,1.0,-0.0023769999999999,9.0,74,3,286,1,0,27,0,0,0,1,26330.383240291405,3,23,1864,512,550,49,281,78,84,6,705,193,208,16,0,0,0,0,0,0,0,0,145,40,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0.9285714285714286,3,2,1.8744000000000005,86.71000000000001,388.0069203862024
decoys_minimizations/mini_5kr8_model0_chainA_6WE_resi502__chainA_hits_1_decoy_6WE_15_8.pdb,-0.1154483736867519,576.2000000000007,0.5643462008157608,0.4356537991842392,-18.76312792490387,-18.80322256943259,3.57809869377968,8.358293924034342,-9.346915289237018,-0.8205446204668618,-1.5679509414685526,2.4489458529435866,2.0,-0.005898,2.0,0,110,78,0,1,32,0,0,1,2,-144265.69991466426,2,14,2531,651,757,4,315,75,98,1,236,63,72,0,187,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,195,48,53,0,0,0,0,0,0.1333333333333333,3,1,2.3644000000000003,62.78,324.9049408397398
decoys_minimizations/mini_5kr8_model0_chainA_6WE_resi502__chainA_hits_1_decoy_6WE_1_1.pdb,-0.1814018831018145,657.7000000000007,0.5050171410750939,0.4949828589249062,-12.571617401055278,-19.24242259126777,3.87987153420039,8.975069584839957,-3.719344381901351,-1.8033218619058573,-1.1930202702300718,3.319058593234617,2.0,-0.005751,3.0,0,101,86,0,1,36,0,0,0,0,103962.87340752936,3,13,2943,775,912,3,521,139,153,3,171,47,54,1,0,0,0,0,0,0,0,0,0,0,0,0,142,39,50,0,0,0,0,0,0,0,0,0,0.5263157894736842,4,2,3.294480000000001,71.07000000000001,364.56219782667125
decoys_minimizations/mini_5kr8_model0_chainA_6WE_resi502__chainA_hits_1_decoy_6WE_44_0.pdb,-0.1521083380961447,657.2000000000007,0.5408005690192836,0.4591994309807164,-17.38912710715681,-18.74281863631154,4.477603938135644,4.541559698035599,-4.9717637636680365,0.0,-1.5479103947033224,3.201468242866128,1.0,-0.016025,3.0,0,99,97,0,0,32,0,0,0,0,-122071.05195235946,1,11,2452,644,755,4,504,137,167,2,134,39,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,52,54,0,0,0,0,0,0.5333333333333333,3,2,0.5542,52.46000000000001,370.0418037698796
decoys_minimizations/mini_5krf_model0_chainA_6WL_resi601__chainA_altA_hits_1_decoy_6WL_28_0.pdb,-0.200031354861075,718.8999999999996,0.8788240050259978,0.1211759949740022,-33.723944558319204,-32.54007697555903,10.66701098035503,-6.186537368093468,-0.6731589402783129,0.0,0.0,2.27747577193518,0.0,0.019494,5.0,380,0,53,16,0,6,0,0,0,0,-27339.17952025956,1,28,4135,920,944,126,467,108,104,16,443,98,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,4,1,3.4327200000000007,47.72,392.87963714741977
decoys_minimizations/mini_5krf_model0_chainA_6WL_resi601__chainA_altA_hits_1_decoy_6WL_37_192.pdb,-0.2134304833256026,704.3000000000011,0.8891371763529485,0.1108628236470515,-28.198589650163285,-28.15684692461696,7.8015331063600115,-4.042035735555828,0.2573896358700835,0.0,0.0,-0.8360592803054474,0.0,-0.001376,4.0,315,0,29,37,0,0,0,0,0,0,-9328.559498733328,0,28,3227,691,737,103,654,145,150,25,210,45,46,9,0,0,0,0,0,0,0,0,0,0,0,0,209,47,48,5,0,0,0,0,0,0,0,0,0.4666666666666667,4,1,4.265900000000003,64.94,351.3556471889926
decoys_minimizations/mini_5krf_model0_chainA_6WL_resi601__chainA_altA_hits_1_decoy_6WL_48_23.pdb,-0.2080207821293078,642.3999999999996,0.8696393318303731,0.1303606681696268,-27.74249487327876,-28.95239468698469,10.241930528924684,-3.578997591845564,-0.0212488969329456,0.0,0.0,-0.3561993222999918,0.0,0.0133269999999999,4.0,267,0,32,21,0,0,0,0,0,0,-7844.271029405865,0,22,2990,653,665,88,697,155,155,23,228,52,53,8,0,0,0,0,0,0,0,0,222,50,51,6,212,51,48,6,0,0,0,0,0,0,0,0,0.0769230769230769,5,1,4.009120000000002,64.94,295.17861403325475
decoys_minimizations/mini_5ktw_model0_chainA_6XG_resi1201__chainA_hits_1_decoy_6XG_21_226.pdb,-0.0738654682508503,815.1999999999998,0.7518362007588326,0.2481637992411674,-31.996577292949496,-28.161403640950084,7.182744858257252,-4.073329695788402,-2.164856523952608,0.0,-1.0289565634703912,6.097208999715172,1.0,0.019214,2.0,98,0,256,0,0,26,0,0,0,0,-70177.8442371917,2,31,2792,718,703,18,462,114,110,2,360,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,5,2,3.059560000000001,93.09,476.8788300952444
decoys_minimizations/mini_5ktw_model0_chainA_6XG_resi1201__chainA_hits_1_decoy_6XG_7_87.pdb,-0.0173149284073081,703.3599999999997,0.6981147792800927,0.3018852207199072,-23.20400259426341,-25.118504444984865,7.851381200392467,0.1367069955916804,-2.043117606727208,0.0,0.0,6.359464263023692,0.0,0.0050999999999999,6.0,119,0,217,0,0,11,0,0,1,0,-109288.51211541098,0,27,2521,629,634,14,434,114,111,2,303,78,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,5,2,3.059560000000001,93.09,477.8223818618339
decoys_minimizations/mini_5ktw_model0_chainA_6XG_resi1201__chainA_hits_1_decoy_6XG_9_115.pdb,-0.1541598068452385,783.5499999999993,0.7498374688152805,0.2501625311847195,-25.48763629599577,-26.99328296563988,8.055773820784452,1.0067926059806496,-2.0038821946739063,0.0,-1.060054701751023,7.082933044597555,1.0,-0.037625,7.0,59,0,197,9,0,30,0,0,0,0,18532.884128127243,1,18,2841,690,720,21,595,145,147,3,427,105,104,3,0,0,0,0,0,0,0,0,166,44,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,7,2,3.1438200000000007,85.37,451.77131672074745
decoys_minimizations/mini_5kwh_model0_chainB_6XT_resi417__chainB_altA_hits_1_decoy_6XT_10_132.pdb,-0.2246309109832613,775.6000000000004,0.8042778594364292,0.1957221405635708,-25.226549168588576,-30.178757979941334,8.07228483356306,2.978942995374382,-0.1396921244289615,0.0,0.0,3.3303933563071078,0.0,0.003919,3.0,0,236,64,0,35,10,0,0,1,0,40094.76014045844,0,28,2594,730,727,15,515,143,135,3,716,195,186,4,0,0,0,0,0,0,0,0,0,0,0,0,198,55,53,1,0,0,0,0,0,0,0,0,0.1333333333333333,3,4,2.9947000000000004,101.67,359.58438946297014
decoys_minimizations/mini_5kwh_model0_chainB_6XT_resi417__chainB_altA_hits_1_decoy_6XT_14_3.pdb,-0.2237992761043068,750.7000000000007,0.8073164164501876,0.1926835835498124,-32.33023486318723,-37.99901921369042,12.119537844011347,2.973118569016151,-2.439991486340773,0.0,0.0,7.225452066154157,1.0,0.008105,5.0,0,281,60,0,20,14,0,0,1,0,-41874.600292565214,2,22,2605,741,710,14,1255,350,351,7,0,0,0,0,0,0,0,0,0,0,0,0,398,107,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2142857142857142,9,2,2.95804,102.5,384.9485471228755
decoys_minimizations/mini_5kwh_model0_chainB_6XT_resi417__chainB_altA_hits_1_decoy_6XT_47_176.pdb,-0.19438084301445,788.5,0.707132047036163,0.292867952963837,-21.82936683747357,-28.743128437698942,9.595166214540768,1.8099514601610736,0.1877650641824857,0.0,0.0,4.692372349136542,0.0,-0.0116659999999999,6.0,0,278,68,0,26,21,0,0,0,0,34369.237029024385,0,15,2486,738,700,16,1035,297,295,6,164,45,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,6,2,1.9070999999999996,97.03,454.7833880988821
decoys_minimizations/mini_5kz0_model0_chainA_6YL_resi1501__chainA_hits_1_decoy_6YL_25_277.pdb,-0.193421342134213,787.8999999999996,0.6860739011426243,0.3139260988573756,-27.084504671989293,-29.894263448456968,7.228625379471964,3.8466984068634247,-2.06365723296949,-1.7491188753264453,0.0,4.253243088592487,1.0,-0.008541,6.0,0,211,56,0,32,24,0,0,0,0,78618.7004452058,1,24,3289,920,990,33,773,216,238,6,350,94,112,4,186,47,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238095238,5,3,-1.6684999999999954,89.05,445.7248532419271
decoys_minimizations/mini_5kz0_model0_chainA_6YL_resi1501__chainA_hits_1_decoy_6YL_45_213.pdb,-0.1829316479454101,719.0,0.7176511721986951,0.2823488278013048,-14.695829287694096,-17.63035490449397,5.7948224699484285,0.0716425198011165,-0.4481796920479723,0.0,0.0,5.438987049930448,0.0,-0.016511,5.0,0,153,23,0,8,4,0,0,0,0,45775.64570219445,0,9,2190,637,674,22,595,163,194,7,416,117,142,3,156,42,51,1,0,0,0,0,134,38,41,1,149,42,44,2,0,0,0,0,0,0,0,0,0.2,5,2,3.583260000000002,100.88,393.1779610377784
decoys_minimizations/mini_5kz0_model0_chainA_6YL_resi1501__chainA_hits_1_decoy_6YL_94_282.pdb,-0.1686871919922519,810.6000000000004,0.7512769635399675,0.2487230364600325,-25.02461868911098,-30.189187068373485,9.448144268022872,2.77558599936674,-1.2257673930275814,-0.6571829427756057,0.0,7.68652418353191,1.0,-0.0127549999999999,7.0,0,257,56,0,27,40,0,0,0,0,-198.61959204845505,1,26,2990,824,920,31,859,240,256,11,335,85,102,4,0,0,0,0,0,0,0,0,143,46,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,5,2,1.9328999999999996,86.08,465.8623768541291
decoys_minimizations/mini_5l4q_model0_chainA_LKB_resi401__chainA_altA_hits_1_decoy_LKB_15_72.pdb,-0.2221601764441445,822.5,0.777081761889935,0.222918238110065,-30.27343794131059,-33.44761349562805,10.937055873129452,3.0363684697858844,-3.394906051692658,-1.1728525588958971,0.0,13.395959033122407,1.0,0.0004449999999999,5.0,8,253,64,0,22,6,0,0,0,0,-17679.06808545458,1,30,3264,857,884,77,880,235,236,19,186,53,50,5,0,0,0,0,0,0,0,0,213,50,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,4,2,3.213000000000002,77.67,380.9873691985127
decoys_minimizations/mini_5l4q_model0_chainA_LKB_resi401__chainA_altA_hits_1_decoy_LKB_29_5.pdb,-0.2237806473347872,807.7999999999993,0.7637353606406859,0.236264639359314,-27.94213214856643,-32.085756235558165,9.021083692896468,2.7570558074583005,-0.3847753928570228,0.0,0.0,3.24569633401276,0.0,0.0037709999999999,7.0,8,261,46,0,18,3,0,0,1,0,-42779.66546724188,0,24,3163,805,857,82,817,223,223,17,212,51,59,5,0,0,0,0,0,0,0,0,180,51,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2941176470588235,5,2,2.52392,83.56,387.4251147578261
decoys_minimizations/mini_5l4q_model0_chainA_LKB_resi401__chainA_altA_hits_1_decoy_LKB_40_192.pdb,-0.1632515502830951,811.7999999999993,0.7202410755568003,0.2797589244431996,-21.03943749484415,-27.54295728286911,8.980016380623738,3.1049160119789576,-0.6951042762397037,0.0,0.0,10.400721454968831,0.0,0.0036869999999999,11.0,13,288,51,0,25,3,0,0,0,0,-55000.063706902976,0,20,2825,757,774,68,680,183,189,15,354,96,98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8823529411764706,3,2,1.8677,64.68,462.5945559787773
decoys_minimizations/mini_5l7e_model0_chainA_6Q0_resi1106__chainA_altA_hits_1_decoy_6Q0_12_86.pdb,-0.2053621775232719,693.0,0.7829349577346599,0.2170650422653401,-24.844659077473693,-33.82161332974124,19.81272359755169,-1.1714700377988263,-1.1384870581105702,0.0,0.0,10.833861399062286,0.0,0.0278469999999999,5.0,371,28,4,19,0,0,0,0,0,0,-584.2200397358502,0,26,3670,822,853,103,490,97,103,12,706,143,150,17,0,0,0,0,0,0,0,0,237,48,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,1,3.060100000000001,62.55,395.72792556394535
decoys_minimizations/mini_5l7e_model0_chainA_6Q0_resi1106__chainA_altA_hits_1_decoy_6Q0_17_132.pdb,-0.1902621708228116,707.3999999999996,0.7765009331866024,0.2234990668133975,-28.335553541718014,-35.27431017139384,20.261267389490342,-2.5852573138658954,-0.4962272171273412,0.0,0.0,3.2677945519854106,0.0,0.036986,7.0,330,25,22,34,0,0,0,0,0,0,-16776.27094818581,0,32,3494,732,771,89,697,152,157,20,457,93,101,11,232,58,55,6,0,0,0,0,0,0,0,0,221,56,45,6,0,0,0,0,0,0,0,0,0.3333333333333333,5,1,3.0986200000000013,56.27000000000001,360.96916916336113
decoys_minimizations/mini_5l7e_model0_chainA_6Q0_resi1106__chainA_altA_hits_1_decoy_6Q0_41_177.pdb,-0.2076679817448348,732.2000000000007,0.7773678903979601,0.2226321096020399,-34.38197228046636,-38.62161308725104,15.90130323708678,-3.339650168823482,-0.510159350209733,0.0,0.0,4.068290102883786,0.0,0.018443,13.0,376,32,15,41,0,0,0,0,0,0,-64479.95717287087,0,34,4461,944,992,116,687,151,156,19,445,91,107,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,4,1,3.250400000000002,56.14,418.33038864374026
decoys_minimizations/mini_5l7h_model0_chainA_6QG_resi1101__chainA_altB_hits_1_decoy_6QG_15_4.pdb,-0.2176794149495464,731.7000000000007,0.8114807001673346,0.1885192998326654,-28.25797157215311,-30.14933896384696,10.012460117496232,-2.9128714065814165,-0.3199738695249721,0.0,0.0,4.353754029522512,0.0,0.015776,6.0,249,41,7,20,0,0,0,0,0,0,-21925.294834668053,0,18,3500,762,789,94,924,192,204,26,226,48,53,7,0,0,0,0,0,0,0,0,232,54,57,8,0,0,0,0,216,53,55,7,0,0,0,0,0.4,6,1,3.760200000000002,59.81,350.4829705693312
decoys_minimizations/mini_5l7h_model0_chainA_6QG_resi1101__chainA_altB_hits_1_decoy_6QG_16_8.pdb,-0.2112642760708529,791.3000000000011,0.8349538492267387,0.1650461507732613,-27.85622869512497,-31.03877431211731,11.57956777247557,-3.21905806637551,0.3120176806286849,0.0,0.0,2.5729476713596213,0.0,0.00397,4.0,246,49,26,8,0,2,0,0,0,0,35632.10487454363,0,26,4251,940,981,117,900,185,197,26,217,48,50,7,0,0,0,0,0,0,0,0,209,47,50,4,217,50,54,8,0,0,0,0,0,0,0,0,0.2105263157894736,6,1,4.408700000000002,59.81,399.9037653045567
decoys_minimizations/mini_5l7h_model0_chainA_6QG_resi1101__chainA_altB_hits_1_decoy_6QG_31_14.pdb,-0.1822970923268498,804.2999999999993,0.7860269852904931,0.2139730147095069,-37.24258291331489,-43.095568166399744,15.664845489698736,-0.8806166554359152,-1.6580121427074346,0.0,0.0,5.452242764880963,0.0,0.0477459999999999,9.0,370,43,4,46,1,0,0,0,0,0,73029.15790190575,0,33,4796,1075,1094,130,716,158,156,19,462,97,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,54,57,7,0,0,0,0,0.1428571428571428,5,1,4.792000000000003,57.95,398.94653497334576
decoys_minimizations/mini_5ll4_model0_chainA_6YH_resi306__chainA_altA_hits_1_decoy_6YH_27_105.pdb,-0.067300068763644,603.8999999999996,0.7454815212330234,0.2545184787669766,-21.391270271491408,-22.009554787147408,6.240352882002412,-3.026202660873196,0.2352357098237121,0.0,0.0,5.668840746235716,0.0,-0.0061689999999999,4.0,70,127,113,0,0,6,0,0,0,0,21162.213061465656,0,27,3084,813,764,23,295,76,69,3,740,199,184,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2941176470588235,4,2,1.94552,80.42,379.0611335605624
decoys_minimizations/mini_5ll4_model0_chainA_6YH_resi306__chainA_altA_hits_1_decoy_6YH_41_83.pdb,-0.0532240729732189,562.1000000000004,0.7953381030093943,0.2046618969906057,-11.96038472710893,-16.978270135784896,4.5787292318395885,3.780380729491526,-0.8398388372852423,0.0,0.0,1.1453223065469185,0.0,0.013939,2.0,63,54,74,0,0,1,0,0,0,0,-21591.429501601964,0,14,2370,645,589,18,797,206,183,7,172,48,47,1,0,0,0,0,0,0,0,0,0,0,0,0,234,63,59,1,0,0,0,0,0,0,0,0,0.3571428571428571,5,2,0.94756,91.95,329.17850363799283
decoys_minimizations/mini_5ll4_model0_chainA_6YH_resi306__chainA_altA_hits_1_decoy_6YH_43_75.pdb,-0.0063395056097783,555.1000000000004,0.768309599431939,0.2316904005680609,-9.452147705088125,-9.884049778652752,2.4152448076071664,2.082695554001248,-2.162350738750888,0.0,0.0,1.0832559038118574,0.0,-0.0206189999999999,5.0,64,21,52,3,0,1,0,0,0,1,877.3762414410994,0,10,2089,541,500,23,362,89,86,5,578,161,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333333,2,3,-0.4181999999999959,74.08,392.8645109344564
decoys_minimizations/mini_5lle_model0_chainA_V51_resi302__chainA_altB_hits_1_decoy_V51_29_86.pdb,-0.0638303634295616,624.6000000000004,0.8229863123259172,0.1770136876740828,-19.770452570914586,-20.43597144809155,8.817825948680479,-3.241507854957831,-0.1146185485794717,0.0,0.0,3.1395017755654706,0.0,0.0077909999999999,8.0,48,132,110,0,0,5,0,0,0,0,80932.25087363149,0,19,2876,770,697,17,372,111,94,2,240,68,61,1,108,28,20,1,0,0,0,0,0,0,0,0,0,0,0,0,102,25,26,1,0,0,0,0,0.25,3,2,3.652320000000001,47.28,372.2922767867473
decoys_minimizations/mini_5lle_model0_chainA_V51_resi302__chainA_altB_hits_1_decoy_V51_47_1.pdb,-0.1196885636727485,615.0,0.6231126350965652,0.3768873649034347,-16.01169457638821,-19.88050552298296,4.976523396876473,1.3584767336903951,-0.1048241407166301,0.0,0.0,1.4017674472532664,0.0,0.013236,18.0,32,103,108,0,0,7,0,0,1,0,35535.35888239278,0,10,3058,813,728,18,617,171,157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,67,60,1,0,0,0,0,0.7058823529411765,3,2,3.290800000000001,50.94,364.1228792401564
decoys_minimizations/mini_5lle_model0_chainA_V51_resi302__chainA_altB_hits_1_decoy_V51_4_136.pdb,-0.0391836520990429,556.0999999999985,0.8268550942292457,0.1731449057707542,-22.011188879882862,-19.98111699299216,6.6655030840249765,1.1184109963381843,-3.6807664217394063,-2.365867912548083,-2.2615806820254463,3.642966113698215,3.0,0.0137179999999998,0.0,59,136,67,0,0,8,0,0,0,0,-99453.00070815644,3,17,2696,735,668,15,436,125,111,2,226,64,56,1,0,0,0,0,0,0,0,0,0,0,0,0,373,105,86,3,0,0,0,0,0,0,0,0,0.1333333333333333,2,2,4.286700000000002,55.12,347.76534423295305
decoys_minimizations/mini_5lma_model0_chainA_6ZG_resi701__chainA_altA_hits_1_decoy_6ZG_10_21.pdb,-0.1667291177572674,697.5,0.7321752597331446,0.2678247402668554,-22.3782103084003,-26.512077545339707,8.005670926501239,0.0740048922846199,0.5270165294685967,0.0,0.0,2.6555032243179606,0.0,-0.0007409999999999,5.0,2,229,45,0,28,24,0,0,0,0,25091.53720234836,0,16,2224,558,662,35,764,204,229,11,0,0,0,0,0,0,0,0,0,0,0,0,189,47,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,5,3,1.4069399999999992,68.27,384.3049815693134
