Name,ShapeQuery,TanimotoCombo,ShapeTanimoto,ColorTanimoto
5WD_12_120,mini_5fbi_model0_chainA_5WD_resi302__chainA_altA_1,0.984,0.828,0.156
5W4_20_19,mini_5fbx_model0_chainA_5W4_resi201__chainA_1,1.042,0.756,0.287
5W4_42_10,mini_5fbx_model0_chainA_5W4_resi201__chainA_1,1.039,0.747,0.292
5W4_16_0,mini_5fbx_model0_chainA_5W4_resi201__chainA_1,1.03,0.744,0.286
5X0_46_5,mini_5fdz_model0_chainB_5X0_resi903__chainB_altB_1,1.079,0.712,0.367
5X0_38_160,mini_5fdz_model0_chainB_5X0_resi903__chainB_altB_1,0.976,0.735,0.241
5X0_34_35,mini_5fdz_model0_chainB_5X0_resi903__chainB_altB_1,0.946,0.78,0.166
5XD_7_119,mini_5ffy_model0_chainA_5XD_resi801__chainA_altB_1,0.991,0.732,0.259
5XD_43_243,mini_5ffy_model0_chainA_5XD_resi801__chainA_altB_1,0.982,0.717,0.265
5XD_5_115,mini_5ffy_model0_chainA_5XD_resi801__chainA_altB_1,0.974,0.689,0.285
5XF_21_180,mini_5fg5_model0_chainA_5XF_resi801__chainA_altB_1,1.022,0.67,0.352
5XF_31_130,mini_5fg5_model0_chainA_5XF_resi801__chainA_altB_1,1.021,0.72,0.301
5XF_5_25,mini_5fg5_model0_chainA_5XF_resi801__chainA_altB_1,0.996,0.648,0.349
5XV_3_98,mini_5fi4_model0_chainA_5XV_resi1102__chainA_altB_1,0.967,0.7,0.267
5XV_48_1,mini_5fi4_model0_chainA_5XV_resi1102__chainA_altB_1,0.925,0.732,0.193
5XV_35_63,mini_5fi4_model0_chainA_5XV_resi1102__chainA_altB_1,0.91,0.688,0.222
XMS_39_7,mini_5fnr_model0_chainA_XMS_resi1614__chainA_1,1.17,0.767,0.403
XMS_6_55,mini_5fnr_model0_chainA_XMS_resi1614__chainA_1,1.097,0.743,0.354
XMS_43_8,mini_5fnr_model0_chainA_XMS_resi1614__chainA_1,1.082,0.695,0.387
QHG_30_3,mini_5fqr_model0_chainA_QHG_resi1546__chainA_altB_1,0.94,0.757,0.183
QHG_27_73,mini_5fqr_model0_chainA_QHG_resi1546__chainA_altB_1,0.934,0.723,0.211
QHG_21_105,mini_5fqr_model0_chainA_QHG_resi1546__chainA_altB_1,0.906,0.594,0.312
ZUQ_17_269,mini_5fri_model0_chainA_ZUQ_resi1501__chainA_altA_1,1.202,0.788,0.414
ZUQ_41_268,mini_5fri_model0_chainA_ZUQ_resi1501__chainA_altA_1,1.03,0.826,0.204
ZUQ_16_0,mini_5fri_model0_chainA_ZUQ_resi1501__chainA_altA_1,1.01,0.629,0.381
FD6_5_8,mini_5fyx_model0_chainA_FD6_resi1195__chainA_altA_1,1.202,0.686,0.516
FD6_20_219,mini_5fyx_model0_chainA_FD6_resi1195__chainA_altA_1,1.153,0.678,0.475
FD6_10_124,mini_5fyx_model0_chainA_FD6_resi1195__chainA_altA_1,1.085,0.748,0.338
U53_1_96,mini_5g1z_model0_chainA_U53_resi1001__chainA_altA_1,1.061,0.651,0.41
U53_49_248,mini_5g1z_model0_chainA_U53_resi1001__chainA_altA_1,1.026,0.517,0.508
U53_35_27,mini_5g1z_model0_chainA_U53_resi1001__chainA_altA_1,0.999,0.578,0.421
3QH_21_35,mini_5g55_model0_chainA_3QH_resi2095__chainA_1,1.027,0.73,0.297
3QH_34_23,mini_5g55_model0_chainA_3QH_resi2095__chainA_1,1.023,0.689,0.334
3QH_15_55,mini_5g55_model0_chainA_3QH_resi2095__chainA_1,0.958,0.65,0.308
6TN_36_76,mini_5ggz_model0_chainA_6TN_resi301__chainA_1,1.074,0.731,0.342
6TN_48_28,mini_5ggz_model0_chainA_6TN_resi301__chainA_1,1.003,0.775,0.228
6TN_11_281,mini_5ggz_model0_chainA_6TN_resi301__chainA_1,1.0,0.79,0.21
XXT_1_2,mini_5git_model0_chainA_XXT_resi201__chainA_1,0.967,0.685,0.281
XXT_29_2,mini_5git_model0_chainA_XXT_resi201__chainA_1,0.888,0.601,0.286
XXT_10_271,mini_5git_model0_chainA_XXT_resi201__chainA_1,0.885,0.567,0.318
6ZR_22_102,mini_5gon_model0_chainB_6ZR_resi508__chainB_altA_1,0.975,0.753,0.222
6ZR_24_174,mini_5gon_model0_chainB_6ZR_resi508__chainB_altA_1,0.947,0.685,0.262
6ZR_45_138,mini_5gon_model0_chainB_6ZR_resi508__chainB_altA_1,0.935,0.709,0.226
73K_12_163,mini_5gsa_model0_chainA_73K_resi501__chainA_1,1.019,0.693,0.326
73K_6_280,mini_5gsa_model0_chainA_73K_resi501__chainA_1,1.012,0.767,0.245
73K_1_99,mini_5gsa_model0_chainA_73K_resi501__chainA_1,1.011,0.736,0.275
7BV_6_40,mini_5gyz_model0_chainA_7BV_resi500__chainA_1,1.122,0.846,0.276
7BV_87_42,mini_5gyz_model0_chainA_7BV_resi500__chainA_1,1.072,0.796,0.276
7BV_70_97,mini_5gyz_model0_chainA_7BV_resi500__chainA_1,1.063,0.862,0.201
LQB_44_9,mini_5h14_model0_chainB_LQB_resi502__chainB_altA_1,1.055,0.787,0.268
LQB_28_34,mini_5h14_model0_chainB_LQB_resi502__chainB_altA_1,1.038,0.697,0.341
LQB_38_34,mini_5h14_model0_chainB_LQB_resi502__chainB_altA_1,1.037,0.773,0.264
LQD_3_11,mini_5h15_model0_chainA_LQD_resi501__chainA_altA_1,1.042,0.73,0.311
LQD_22_53,mini_5h15_model0_chainA_LQD_resi501__chainA_altA_1,1.031,0.642,0.388
LQD_11_117,mini_5h15_model0_chainA_LQD_resi501__chainA_altA_1,1.013,0.739,0.274
LQF_37_148,mini_5h19_model0_chainA_LQF_resi501__chainA_altA_1,0.927,0.694,0.233
LQF_21_250,mini_5h19_model0_chainA_LQF_resi501__chainA_altA_1,0.923,0.672,0.251
LQF_33_12,mini_5h19_model0_chainA_LQF_resi501__chainA_altA_1,0.916,0.719,0.197
RMR_31_37,mini_5h21_model0_chainA_RMR_resi201__chainA_1,1.054,0.7,0.353
RMR_24_276,mini_5h21_model0_chainA_RMR_resi201__chainA_1,1.016,0.663,0.352
RMR_21_9,mini_5h21_model0_chainA_RMR_resi201__chainA_1,0.983,0.605,0.379
7GF_41_46,mini_5h2z_model0_chainA_7GF_resi407__chainA_altB_1,1.034,0.676,0.358
7GF_6_144,mini_5h2z_model0_chainA_7GF_resi407__chainA_altB_1,0.962,0.633,0.329
7GF_31_62,mini_5h2z_model0_chainA_7GF_resi407__chainA_altB_1,0.959,0.643,0.316
5YD_29_168,mini_5h8n_model0_chainA_5YD_resi302__chainA_altB_chainB_1,1.007,0.652,0.355
5YD_16_73,mini_5h8n_model0_chainA_5YD_resi302__chainA_altB_chainB_1,0.972,0.609,0.363
5YD_3_275,mini_5h8n_model0_chainA_5YD_resi302__chainA_altB_chainB_1,0.972,0.71,0.262
5YE_11_33,mini_5h8q_model0_chainB_5YE_resi302__chainB_altA_chainA_altB_1,1.248,0.654,0.594
5YE_30_89,mini_5h8q_model0_chainB_5YE_resi302__chainB_altA_chainA_altB_1,1.196,0.628,0.568
5YE_37_39,mini_5h8q_model0_chainB_5YE_resi302__chainB_altA_chainA_altB_1,1.145,0.62,0.524
61Y_37_59,mini_5hkm_model0_chainA_61Y_resi403__chainA_1,1.014,0.798,0.216
61Y_2_3,mini_5hkm_model0_chainA_61Y_resi403__chainA_1,1.006,0.707,0.299
61Y_47_16,mini_5hkm_model0_chainA_61Y_resi403__chainA_1,0.985,0.751,0.234
62G_22_0,mini_5hls_model0_chainA_62G_resi201__chainA_altA_1,0.92,0.665,0.256
62G_20_40,mini_5hls_model0_chainA_62G_resi201__chainA_altA_1,0.908,0.657,0.251
62G_68_90,mini_5hls_model0_chainA_62G_resi201__chainA_altA_1,0.892,0.682,0.21
62M_47_34,mini_5hnb_model0_chainA_62M_resi401__chainA_altA_1,1.004,0.77,0.234
62M_29_227,mini_5hnb_model0_chainA_62M_resi401__chainA_altA_1,0.95,0.741,0.209
62M_22_4,mini_5hnb_model0_chainA_62M_resi401__chainA_altA_1,0.9,0.578,0.322
E62_10_9,mini_5hze_model0_chainA_E62_resi401__chainA_altB_1,0.859,0.603,0.255
E62_17_37,mini_5hze_model0_chainA_E62_resi401__chainA_altB_1,0.839,0.581,0.258
E62_42_40,mini_5hze_model0_chainA_E62_resi401__chainA_altB_1,0.834,0.573,0.261
NE8_2_2,mini_5i07_model0_chainA_NE8_resi405__chainA_altB_1,1.007,0.757,0.249
NE8_36_0,mini_5i07_model0_chainA_NE8_resi405__chainA_altB_1,0.989,0.757,0.233
NE8_13_7,mini_5i07_model0_chainA_NE8_resi405__chainA_altB_1,0.964,0.713,0.25
69G_12_6,mini_5i7y_model0_chainA_69G_resi201__chainA_1,0.951,0.751,0.2
69G_22_2,mini_5i7y_model0_chainA_69G_resi201__chainA_1,0.951,0.708,0.244
69G_28_9,mini_5i7y_model0_chainA_69G_resi201__chainA_1,0.949,0.704,0.245
69A_6_24,mini_5i86_model0_chainB_69A_resi1202__chainB_altA_1,1.065,0.742,0.324
69A_42_10,mini_5i86_model0_chainB_69A_resi1202__chainB_altA_1,1.051,0.753,0.298
69A_37_4,mini_5i86_model0_chainB_69A_resi1202__chainB_altA_1,1.042,0.687,0.355
69B_50_94,mini_5i89_model0_chainA_69B_resi1203__chainA_altA_1,1.016,0.705,0.311
69B_8_124,mini_5i89_model0_chainA_69B_resi1203__chainA_altA_1,0.955,0.63,0.325
69B_26_57,mini_5i89_model0_chainA_69B_resi1203__chainA_altA_1,0.946,0.655,0.291
69C_6_8,mini_5i8a_model0_chainA_69C_resi801__chainA_altA_1,1.025,0.697,0.328
69C_26_16,mini_5i8a_model0_chainA_69C_resi801__chainA_altA_1,0.981,0.799,0.182
69C_13_37,mini_5i8a_model0_chainA_69C_resi801__chainA_altA_1,0.968,0.755,0.213
69F_38_236,mini_5i8b_model0_chainA_69F_resi1404__chainA_altB_1,0.945,0.658,0.287
69F_20_296,mini_5i8b_model0_chainA_69F_resi1404__chainA_altB_1,0.938,0.703,0.235
69F_14_108,mini_5i8b_model0_chainA_69F_resi1404__chainA_altB_1,0.931,0.742,0.188
69E_46_65,mini_5i8g_model0_chainA_69E_resi1404__chainA_altA_1,0.98,0.764,0.216
69E_38_240,mini_5i8g_model0_chainA_69E_resi1404__chainA_altA_1,0.947,0.699,0.248
69E_2_89,mini_5i8g_model0_chainA_69E_resi1404__chainA_altA_1,0.945,0.659,0.286
69Y_47_46,mini_5icj_model0_chainA_69Y_resi301__chainA_1,1.102,0.746,0.356
69Y_35_50,mini_5icj_model0_chainA_69Y_resi301__chainA_1,1.053,0.561,0.492
69Y_16_6,mini_5icj_model0_chainA_69Y_resi301__chainA_1,1.008,0.76,0.248
FEZ_19_7,mini_5ick_model0_chainB_FEZ_resi502__chainB_1,0.981,0.708,0.272
FEZ_34_166,mini_5ick_model0_chainB_FEZ_resi502__chainB_1,0.897,0.697,0.2
FEZ_40_45,mini_5ick_model0_chainB_FEZ_resi502__chainB_1,0.887,0.655,0.233
36J_38_14,mini_5ie5_model0_chainA_36J_resi300__chainA_1,1.071,0.624,0.447
36J_14_1,mini_5ie5_model0_chainA_36J_resi300__chainA_1,0.999,0.712,0.287
36J_36_1,mini_5ie5_model0_chainA_36J_resi300__chainA_1,0.993,0.709,0.284
ZHB_45_0,mini_5ie7_model0_chainA_ZHB_resi300__chainA_1,0.957,0.699,0.259
ZHB_18_4,mini_5ie7_model0_chainA_ZHB_resi300__chainA_1,0.912,0.683,0.23
ZHB_40_0,mini_5ie7_model0_chainA_ZHB_resi300__chainA_1,0.91,0.498,0.412
AUG_8_7,mini_5ih6_model0_chainA_AUG_resi305__chainA_altA_1,1.258,0.909,0.349
AUG_46_12,mini_5ih6_model0_chainA_AUG_resi305__chainA_altA_1,1.115,0.781,0.334
AUG_22_17,mini_5ih6_model0_chainA_AUG_resi305__chainA_altA_1,1.112,0.771,0.342
6BJ_29_266,mini_5ih8_model0_chainA_6BJ_resi401__chainA_1,0.96,0.685,0.275
6BJ_23_156,mini_5ih8_model0_chainA_6BJ_resi401__chainA_1,0.958,0.674,0.284
6BJ_10_193,mini_5ih8_model0_chainA_6BJ_resi401__chainA_1,0.95,0.696,0.254
6BE_31_15,mini_5iha_model0_chainA_6BE_resi401__chainA_altB_1,1.1,0.661,0.44
6BE_72_239,mini_5iha_model0_chainA_6BE_resi401__chainA_altB_1,1.07,0.793,0.277
6BE_63_26,mini_5iha_model0_chainA_6BE_resi401__chainA_altB_1,1.046,0.721,0.324
6BU_44_134,mini_5ikw_model0_chainA_6BU_resi4000__chainA_1,0.995,0.662,0.333
6BU_4_27,mini_5ikw_model0_chainA_6BU_resi4000__chainA_1,0.868,0.492,0.376
6BU_27_18,mini_5ikw_model0_chainA_6BU_resi4000__chainA_1,0.831,0.682,0.148
6CD_3_99,mini_5ipj_model0_chainA_6CD_resi401__chainA_1,0.965,0.77,0.195
6CD_10_54,mini_5ipj_model0_chainA_6CD_resi401__chainA_1,0.954,0.659,0.295
6CD_20_5,mini_5ipj_model0_chainA_6CD_resi401__chainA_1,0.941,0.715,0.226
6DG_36_88,mini_5ism_model0_chainB_6DG_altB_resi810__chainB_altA_1,1.009,0.767,0.242
6DG_20_83,mini_5ism_model0_chainB_6DG_altB_resi810__chainB_altA_1,0.991,0.682,0.309
6DG_46_96,mini_5ism_model0_chainB_6DG_altB_resi810__chainB_altA_1,0.969,0.651,0.318
6DC_3_12,mini_5ita_model0_chainA_6DC_resi801__chainA_1,1.115,0.788,0.327
6DC_24_112,mini_5ita_model0_chainA_6DC_resi801__chainA_1,0.928,0.78,0.148
6DC_32_266,mini_5ita_model0_chainA_6DC_resi801__chainA_1,0.889,0.638,0.251
IWX_41_12,mini_5iwg_model0_chainA_IWX_resi403__chainA_altB_1,1.135,0.589,0.545
IWX_49_29,mini_5iwg_model0_chainA_IWX_resi403__chainA_altB_1,1.088,0.633,0.455
IWX_42_6,mini_5iwg_model0_chainA_IWX_resi403__chainA_altB_1,1.067,0.795,0.273
6EZ_29_46,mini_5ix0_model0_chainA_6EZ_resi404__chainA_1,1.092,0.614,0.478
6EZ_21_104,mini_5ix0_model0_chainA_6EZ_resi404__chainA_1,1.028,0.565,0.462
6EZ_9_44,mini_5ix0_model0_chainA_6EZ_resi404__chainA_1,0.998,0.609,0.389
6GH_29_291,mini_5j5f_model0_chainF_6GH_resi305__chainG_altA_chainF_altA_1,0.963,0.685,0.279
6GH_46_10,mini_5j5f_model0_chainF_6GH_resi305__chainG_altA_chainF_altA_1,0.893,0.642,0.251
6GH_23_196,mini_5j5f_model0_chainF_6GH_resi305__chainG_altA_chainF_altA_1,0.865,0.731,0.135
6GF_4_1,mini_5j5g_model0_chainH_6GF_resi304__chainG_altB_chainH_altB_1,0.89,0.674,0.216
6GF_27_210,mini_5j5g_model0_chainH_6GF_resi304__chainG_altB_chainH_altB_1,0.874,0.702,0.172
6GF_2_227,mini_5j5g_model0_chainH_6GF_resi304__chainG_altB_chainH_altB_1,0.841,0.6,0.241
6JX_91_219,mini_5jgo_model0_chainA_6JX_resi401__chainA_altA_1,1.039,0.79,0.25
6JX_43_4,mini_5jgo_model0_chainA_6JX_resi401__chainA_altA_1,1.012,0.766,0.246
6JX_77_201,mini_5jgo_model0_chainA_6JX_resi401__chainA_altA_1,0.953,0.705,0.248
6L4_48_161,mini_5jk3_model0_chainA_6L4_resi601__chainA_1,0.874,0.729,0.145
6L4_34_3,mini_5jk3_model0_chainA_6L4_resi601__chainA_1,0.838,0.673,0.165
6L4_16_72,mini_5jk3_model0_chainA_6L4_resi601__chainA_1,0.824,0.606,0.218
6LP_31_106,mini_5jms_model0_chainA_6LP_resi601__chainA_altA_1,1.053,0.76,0.292
6LP_17_2,mini_5jms_model0_chainA_6LP_resi601__chainA_altA_1,0.949,0.681,0.267
6LP_29_143,mini_5jms_model0_chainA_6LP_resi601__chainA_altA_1,0.925,0.719,0.206
I74_14_123,mini_5jq5_model0_chainA_I74_resi302__chainA_1,0.935,0.658,0.277
I74_18_121,mini_5jq5_model0_chainA_I74_resi302__chainA_1,0.851,0.565,0.285
I74_37_176,mini_5jq5_model0_chainA_I74_resi302__chainA_1,0.841,0.66,0.181
I73_16_98,mini_5jq8_model0_chainA_I73_resi301__chainA_1,0.979,0.744,0.235
I73_8_193,mini_5jq8_model0_chainA_I73_resi301__chainA_1,0.847,0.628,0.219
I73_15_109,mini_5jq8_model0_chainA_I73_resi301__chainA_1,0.794,0.617,0.177
6NL_21_17,mini_5jvd_model0_chainD_6NL_resi500__chainD_1,1.015,0.779,0.236
6NL_6_34,mini_5jvd_model0_chainD_6NL_resi500__chainD_1,1.013,0.768,0.246
6NL_13_52,mini_5jvd_model0_chainD_6NL_resi500__chainD_1,0.992,0.695,0.297
IB1_12_63,mini_5k14_model0_chainA_IB1_resi601__chainA_1,1.055,0.777,0.278
IB1_15_76,mini_5k14_model0_chainA_IB1_resi601__chainA_1,0.969,0.754,0.216
IB1_26_264,mini_5k14_model0_chainA_IB1_resi601__chainA_1,0.95,0.596,0.354
6QH_20_126,mini_5k5n_model0_chainA_6QH_resi4001__chainA_1,1.049,0.682,0.367
6QH_30_132,mini_5k5n_model0_chainA_6QH_resi4001__chainA_1,1.019,0.745,0.274
6QH_45_194,mini_5k5n_model0_chainA_6QH_resi4001__chainA_1,0.999,0.732,0.267
6S3_94_247,mini_5kcx_model0_chainA_6S3_resi403__chainA_altA_1,0.992,0.822,0.17
6S3_16_25,mini_5kcx_model0_chainA_6S3_resi403__chainA_altA_1,0.99,0.794,0.197
6S3_93_47,mini_5kcx_model0_chainA_6S3_resi403__chainA_altA_1,0.986,0.823,0.163
LBU_42_5,mini_5kd6_model0_chainB_LBU_resi501__chainB_altB_1,0.965,0.74,0.225
LBU_37_5,mini_5kd6_model0_chainB_LBU_resi501__chainB_altB_1,0.952,0.716,0.236
LBU_1_97,mini_5kd6_model0_chainB_LBU_resi501__chainB_altB_1,0.95,0.641,0.309
6RU_32_41,mini_5kdf_model0_chainA_6RU_resi201__chainA_1,1.396,0.787,0.609
6RU_30_114,mini_5kdf_model0_chainA_6RU_resi201__chainA_1,1.292,0.741,0.551
6RU_33_5,mini_5kdf_model0_chainA_6RU_resi201__chainA_1,1.265,0.654,0.611
6S9_22_151,mini_5ke0_model0_chainA_6S9_resi401__chainA_altB_1,1.029,0.818,0.211
6S9_39_256,mini_5ke0_model0_chainA_6S9_resi401__chainA_altB_1,1.015,0.708,0.306
6S9_44_215,mini_5ke0_model0_chainA_6S9_resi401__chainA_altB_1,1.005,0.765,0.24
6TA_25_111,mini_5kit_model0_chainB_6TA_resi501__chainB_1,0.958,0.747,0.212
6TA_24_136,mini_5kit_model0_chainB_6TA_resi501__chainB_1,0.953,0.696,0.257
6TA_17_0,mini_5kit_model0_chainB_6TA_resi501__chainB_1,0.951,0.732,0.219
6UF_8_54,mini_5kmj_model0_chainA_6UF_resi901__chainA_altA_1,1.076,0.763,0.313
6UF_2_16,mini_5kmj_model0_chainA_6UF_resi901__chainA_altA_1,0.99,0.549,0.441
6UF_41_172,mini_5kmj_model0_chainA_6UF_resi901__chainA_altA_1,0.989,0.752,0.237
6UJ_6_59,mini_5kmm_model0_chainA_6UJ_resi901__chainA_1,1.088,0.763,0.325
6UJ_1_29,mini_5kmm_model0_chainA_6UJ_resi901__chainA_1,1.032,0.735,0.297
6UJ_43_207,mini_5kmm_model0_chainA_6UJ_resi901__chainA_1,1.03,0.694,0.336
6UY_17_192,mini_5ko1_model0_chainA_6UY_resi501__chainA_altB_1,1.006,0.806,0.2
6UY_36_47,mini_5ko1_model0_chainA_6UY_resi501__chainA_altB_1,0.991,0.6,0.391
6UY_29_141,mini_5ko1_model0_chainA_6UY_resi501__chainA_altB_1,0.952,0.679,0.273
6WD_4_12,mini_5kqf_model0_chainA_6WD_resi501__chainA_altB_1,1.119,0.722,0.397
6WD_6_22,mini_5kqf_model0_chainA_6WD_resi501__chainA_altB_1,1.049,0.682,0.367
6WD_2_38,mini_5kqf_model0_chainA_6WD_resi501__chainA_altB_1,0.983,0.801,0.182
6VX_5_31,mini_5kqg_model0_chainA_6VX_resi200__chainA_altA_1,1.093,0.718,0.375
6VX_28_11,mini_5kqg_model0_chainA_6VX_resi200__chainA_altA_1,1.087,0.747,0.34
6VX_32_2,mini_5kqg_model0_chainA_6VX_resi200__chainA_altA_1,1.08,0.741,0.339
6WE_44_0,mini_5kr8_model0_chainA_6WE_resi502__chainA_1,1.093,0.801,0.292
6WE_15_8,mini_5kr8_model0_chainA_6WE_resi502__chainA_1,1.027,0.742,0.285
6WE_1_1,mini_5kr8_model0_chainA_6WE_resi502__chainA_1,1.021,0.676,0.344
6WL_48_23,mini_5krf_model0_chainA_6WL_resi601__chainA_altA_1,1.24,0.84,0.4
6WL_28_0,mini_5krf_model0_chainA_6WL_resi601__chainA_altA_1,1.197,0.667,0.53
6WL_37_192,mini_5krf_model0_chainA_6WL_resi601__chainA_altA_1,1.152,0.703,0.449
6XG_7_87,mini_5ktw_model0_chainA_6XG_resi1201__chainA_1,0.955,0.618,0.337
6XG_9_115,mini_5ktw_model0_chainA_6XG_resi1201__chainA_1,0.91,0.613,0.297
6XG_21_226,mini_5ktw_model0_chainA_6XG_resi1201__chainA_1,0.892,0.58,0.312
6XT_14_3,mini_5kwh_model0_chainB_6XT_resi417__chainB_altA_1,1.064,0.635,0.429
6XT_10_132,mini_5kwh_model0_chainB_6XT_resi417__chainB_altA_1,1.044,0.697,0.347
6XT_47_176,mini_5kwh_model0_chainB_6XT_resi417__chainB_altA_1,1.024,0.672,0.352
6YL_94_282,mini_5kz0_model0_chainA_6YL_resi1501__chainA_1,0.987,0.697,0.29
6YL_45_213,mini_5kz0_model0_chainA_6YL_resi1501__chainA_1,0.919,0.615,0.304
6YL_25_277,mini_5kz0_model0_chainA_6YL_resi1501__chainA_1,0.91,0.714,0.196
LKB_40_192,mini_5l4q_model0_chainA_LKB_resi401__chainA_altA_1,1.131,0.805,0.325
LKB_15_72,mini_5l4q_model0_chainA_LKB_resi401__chainA_altA_1,1.016,0.815,0.201
LKB_29_5,mini_5l4q_model0_chainA_LKB_resi401__chainA_altA_1,0.932,0.735,0.197
6Q0_41_177,mini_5l7e_model0_chainA_6Q0_resi1106__chainA_altA_1,1.076,0.76,0.316
6Q0_12_86,mini_5l7e_model0_chainA_6Q0_resi1106__chainA_altA_1,1.062,0.738,0.324
6Q0_17_132,mini_5l7e_model0_chainA_6Q0_resi1106__chainA_altA_1,0.997,0.676,0.321
6QG_15_4,mini_5l7h_model0_chainA_6QG_resi1101__chainA_altB_1,0.864,0.619,0.245
6QG_16_8,mini_5l7h_model0_chainA_6QG_resi1101__chainA_altB_1,0.856,0.584,0.271
6QG_31_14,mini_5l7h_model0_chainA_6QG_resi1101__chainA_altB_1,0.849,0.571,0.277
6YH_41_83,mini_5ll4_model0_chainA_6YH_resi306__chainA_altA_1,1.109,0.797,0.312
6YH_43_75,mini_5ll4_model0_chainA_6YH_resi306__chainA_altA_1,1.099,0.781,0.317
6YH_27_105,mini_5ll4_model0_chainA_6YH_resi306__chainA_altA_1,1.071,0.793,0.278
V51_47_1,mini_5lle_model0_chainA_V51_resi302__chainA_altB_1,1.201,0.743,0.457
V51_4_136,mini_5lle_model0_chainA_V51_resi302__chainA_altB_1,1.143,0.705,0.439
V51_29_86,mini_5lle_model0_chainA_V51_resi302__chainA_altB_1,0.995,0.684,0.311
6ZG_10_21,mini_5lma_model0_chainA_6ZG_resi701__chainA_altA_1,1.01,0.717,0.293
6ZG_5_42,mini_5lma_model0_chainA_6ZG_resi701__chainA_altA_1,0.944,0.701,0.243
6ZG_29_223,mini_5lma_model0_chainA_6ZG_resi701__chainA_altA_1,0.933,0.744,0.189
6ZF_26_241,mini_5lmb_model0_chainB_6ZF_resi701__chainB_1,1.139,0.799,0.34
6ZF_7_278,mini_5lmb_model0_chainB_6ZF_resi701__chainB_1,0.935,0.7,0.235
6ZF_25_12,mini_5lmb_model0_chainB_6ZF_resi701__chainB_1,0.893,0.618,0.275
XDM_31_284,mini_5lpj_model0_chainA_XDM_resi1201__chainA_altC_1,1.111,0.785,0.326
XDM_8_5,mini_5lpj_model0_chainA_XDM_resi1201__chainA_altC_1,1.065,0.673,0.392
XDM_26_53,mini_5lpj_model0_chainA_XDM_resi1201__chainA_altC_1,1.048,0.753,0.295
72O_3_110,mini_5lqn_model0_chainA_72O_resi301__chainA_altA_1,1.186,0.727,0.458
72O_20_29,mini_5lqn_model0_chainA_72O_resi301__chainA_altA_1,1.107,0.76,0.347
72O_8_5,mini_5lqn_model0_chainA_72O_resi301__chainA_altA_1,1.052,0.755,0.296
72Y_29_8,mini_5lr1_model0_chainA_72Y_resi4000__chainA_altA_1,1.062,0.787,0.274
72Y_8_0,mini_5lr1_model0_chainA_72Y_resi4000__chainA_altA_1,1.047,0.737,0.31
72Y_43_23,mini_5lr1_model0_chainA_72Y_resi4000__chainA_altA_1,1.031,0.624,0.408
7BA_33_127,mini_5lyj_model0_chainB_7BA_resi503__chainB_altA_1,1.135,0.724,0.411
7BA_19_285,mini_5lyj_model0_chainB_7BA_resi503__chainB_altA_1,1.126,0.805,0.321
7BA_28_152,mini_5lyj_model0_chainB_7BA_resi503__chainB_altA_1,1.101,0.715,0.386
7BJ_29_93,mini_5lyy_model0_chainA_7BJ_resi501__chainA_altB_1,1.118,0.721,0.397
7BJ_47_19,mini_5lyy_model0_chainA_7BJ_resi501__chainA_altB_1,1.056,0.666,0.39
7BJ_27_153,mini_5lyy_model0_chainA_7BJ_resi501__chainA_altB_1,1.05,0.811,0.24
7K4_34_116,mini_5lz5_model0_chainA_7K4_resi503__chainA_altC_1,1.131,0.794,0.337
7K4_16_167,mini_5lz5_model0_chainA_7K4_resi503__chainA_altC_1,1.115,0.763,0.352
7K4_49_93,mini_5lz5_model0_chainA_7K4_resi503__chainA_altC_1,1.112,0.739,0.373
7BK_28_59,mini_5lz7_model0_chainA_7BK_resi502__chainA_altB_1,1.117,0.772,0.345
7BK_19_23,mini_5lz7_model0_chainA_7BK_resi502__chainA_altB_1,1.081,0.754,0.327
7BK_44_173,mini_5lz7_model0_chainA_7BK_resi502__chainA_altB_1,1.07,0.668,0.402
7BR_16_16,mini_5lz9_model0_chainA_7BR_resi503__chainA_altB_1,1.135,0.733,0.402
7BR_7_281,mini_5lz9_model0_chainA_7BR_resi503__chainA_altB_1,1.004,0.73,0.274
7BR_24_293,mini_5lz9_model0_chainA_7BR_resi503__chainA_altB_1,1.002,0.777,0.224
7E7_11_13,mini_5m3a_model0_chainA_7E7_resi303__chainA_altA_1,1.054,0.812,0.242
7E7_34_160,mini_5m3a_model0_chainA_7E7_resi303__chainA_altA_1,1.035,0.783,0.252
7E7_46_94,mini_5m3a_model0_chainA_7E7_resi303__chainA_altA_1,1.034,0.773,0.262
7FC_2_3,mini_5m4f_model0_chainA_7FC_resi401__chainA_altA_1,1.184,0.804,0.379
7FC_47_1,mini_5m4f_model0_chainA_7FC_resi401__chainA_altA_1,1.045,0.781,0.264
7FC_4_51,mini_5m4f_model0_chainA_7FC_resi401__chainA_altA_1,1.03,0.695,0.335
7FX_45_6,mini_5m4h_model0_chainA_7FX_resi301__chainA_altA_1,1.101,0.81,0.291
7FX_50_44,mini_5m4h_model0_chainA_7FX_resi301__chainA_altA_1,1.088,0.729,0.359
7FX_12_4,mini_5m4h_model0_chainA_7FX_resi301__chainA_altA_1,1.028,0.701,0.327
NU6_5_228,mini_5m51_model0_chainA_NU6_resi301__chainA_1,1.101,0.716,0.384
NU6_14_129,mini_5m51_model0_chainA_NU6_resi301__chainA_1,0.946,0.631,0.315
